ORF	term
YGR162W	ribosomal large subunit biogenesis
YGR162W	translational initiation
YGR165W	ribosome
YGR165W	structural constituent of ribosome
YGR165W	mitochondrial translation
YGR169C	tRNA processing
YGR171C	tRNA aminoacylation for protein translation
YGR173W	cytoplasmic translation
YGR178C	regulation of translation
YGR185C	tRNA aminoacylation for protein translation
YGR195W	rRNA processing
YGR195W	snoRNA processing
YGR198W	ribosome
YGR200C	tRNA processing
YGR214W	ribosome
YGR214W	structural constituent of ribosome
YGR214W	cytoplasmic translation
YGR214W	rRNA processing
YGR214W	ribosomal small subunit biogenesis
YGR214W	ribosome assembly
YGR215W	ribosome
YGR215W	structural constituent of ribosome
YGR215W	mitochondrial translation
YGR218W	ribosomal subunit export from nucleus
YGR220C	ribosome
YGR220C	structural constituent of ribosome
YGR220C	mitochondrial translation
YGR222W	mitochondrial translation
YGR222W	regulation of translation
YGR242W	ribosome
YGR245C	ribosomal large subunit biogenesis
YGR245C	ribosomal subunit export from nucleus
YGR251W	rRNA processing
YGR251W	ribosomal small subunit biogenesis
YGR264C	tRNA aminoacylation for protein translation
YGR271C-A	rRNA processing
YGR271C-A	ribosomal small subunit biogenesis
YGR271W	ribosome
YGR271W	cytoplasmic translation
YGR271W	regulation of translation
YGR276C	rRNA processing
YGR276C	tRNA processing
YGR280C	snoRNA processing
YGR283C	ribosome
YGR285C	ribosome
YGR285C	rRNA processing
YGR285C	regulation of translation
YGR285C	ribosomal subunit export from nucleus
YGR285C	translational elongation
YGR287C	ribosome
YHL001W	ribosome
YHL001W	structural constituent of ribosome
YHL001W	cytoplasmic translation
YHL004W	ribosome
YHL004W	structural constituent of ribosome
YHL004W	mitochondrial translation
YHL013C	ribosome
YHL015W	ribosome
YHL015W	structural constituent of ribosome
YHL015W	cytoplasmic translation
YHL015W	rRNA processing
YHL015W	ribosomal small subunit biogenesis
YHL025W	rRNA processing
YHL025W	ribosomal large subunit biogenesis
YHL033C	ribosome
YHL033C	structural constituent of ribosome
YHL033C	cytoplasmic translation
YHL033C	rRNA processing
YHL033C	ribosomal large subunit biogenesis
YHL034C	regulation of translation
YHL035C	ribosome
YHR003C	tRNA processing
YHR010W	ribosome
YHR010W	structural constituent of ribosome
YHR010W	cytoplasmic translation
YHR011W	mitochondrial translation
YHR011W	tRNA aminoacylation for protein translation
YHR013C	ribosome
YHR019C	tRNA aminoacylation for protein translation
YHR020W	ribosome
YHR020W	tRNA aminoacylation for protein translation
YHR021C	ribosome
YHR021C	structural constituent of ribosome
YHR021C	cytoplasmic translation
YHR021C	rRNA processing
YHR021C	ribosomal small subunit biogenesis
YHR021C	ribosome assembly
YHR034C	rRNA processing
YHR038W	translation factor activity, RNA binding
YHR038W	mitochondrial translation
YHR062C	rRNA processing
YHR062C	snoRNA processing
YHR062C	tRNA processing
YHR064C	cytoplasmic translation
YHR064C	rRNA processing
YHR064C	regulation of translation
YHR064C	translational elongation
YHR065C	rRNA processing
YHR065C	ribosomal small subunit biogenesis
YHR066W	rRNA binding
YHR066W	rRNA processing
YHR066W	ribosomal large subunit biogenesis
YHR066W	ribosome assembly
YHR069C	rRNA processing
YHR069C	snoRNA processing
YHR070W	tRNA processing
YHR072W-A	rRNA processing
YHR075C	ribosome
YHR075C	structural constituent of ribosome
YHR075C	mitochondrial translation
YHR080C	ribosome
YHR081W	rRNA processing
YHR081W	snoRNA processing
YHR085W	rRNA processing
YHR085W	ribosomal large subunit biogenesis
YHR085W	ribosome assembly
YHR088W	rRNA binding
YHR088W	rRNA processing
YHR088W	ribosomal large subunit biogenesis
YHR088W	ribosomal subunit export from nucleus
YHR088W	ribosome assembly
YHR091C	mitochondrial translation
YHR091C	tRNA aminoacylation for protein translation
YHR111W	tRNA processing
YHR113W	ribosome
YHR121W	ribosome
YHR141C	ribosome
YHR141C	structural constituent of ribosome
YHR141C	cytoplasmic translation
YHR147C	ribosome
YHR147C	structural constituent of ribosome
YHR147C	mitochondrial translation
YHR148W	rRNA processing
YHR148W	ribosomal small subunit biogenesis
YHR168W	cytoplasmic translation
YHR169W	rRNA processing
YHR169W	ribosomal small subunit biogenesis
YHR170W	ribosome
YHR170W	ribosomal subunit export from nucleus
YHR187W	tRNA processing
YHR189W	mitochondrial translation
YHR196W	rRNA processing
YHR196W	ribosomal small subunit biogenesis
YHR197W	rRNA processing
YHR197W	ribosomal large subunit biogenesis
YHR197W	ribosomal subunit export from nucleus
YHR197W	ribosome assembly
YHR203C	ribosome
YHR203C	structural constituent of ribosome
YHR203C	cytoplasmic translation
YIL003W	tRNA processing
YIL008W	tRNA processing
YIL016W	ribosome
YIL018W	ribosome
YIL018W	structural constituent of ribosome
YIL018W	cytoplasmic translation
YIL019W	rRNA processing
YIL019W	ribosomal small subunit biogenesis
YIL051C	mitochondrial translation
YIL052C	ribosome
YIL052C	structural constituent of ribosome
YIL052C	cytoplasmic translation
YIL063C	ribosomal subunit export from nucleus
YIL069C	ribosome
YIL069C	structural constituent of ribosome
YIL069C	cytoplasmic translation
YIL069C	rRNA processing
YIL069C	ribosomal small subunit biogenesis
YIL070C	mitochondrial translation
YIL070C	regulation of translation
YIL078W	tRNA aminoacylation for protein translation
YIL091C	rRNA binding
YIL091C	rRNA processing
YIL091C	ribosomal small subunit biogenesis
YIL093C	ribosome
YIL093C	structural constituent of ribosome
YIL093C	mitochondrial translation
YIL096C	rRNA processing
YIL115C	ribosomal subunit export from nucleus
YIL133C	ribosome
YIL133C	structural constituent of ribosome
YIL133C	cytoplasmic translation
YIL137C	ribosome
YIL137C	cytoplasmic translation
YIL137C	regulation of translation
YIL148W	ribosome
YIL148W	structural constituent of ribosome
YIL148W	cytoplasmic translation
YIL148W	ribosomal large subunit biogenesis
YIL148W	ribosomal subunit export from nucleus
YIL148W	ribosome assembly
YIR003W	ribosome
YIR012W	ribosome
YIR012W	ribosomal large subunit biogenesis
YIR012W	ribosome assembly
YIR015W	snoRNA processing
YIR015W	tRNA processing
YIR026C	ribosomal large subunit biogenesis
YIR026C	ribosome assembly
YJL006C	regulation of translation
YJL006C	translational elongation
YJL010C	rRNA processing
YJL010C	ribosomal small subunit biogenesis
YJL010C	ribosomal subunit export from nucleus
YJL028W	ribosome
YJL033W	rRNA processing
YJL035C	tRNA processing
YJL041W	ribosomal subunit export from nucleus
YJL050W	rRNA processing
YJL050W	snoRNA processing
YJL061W	ribosomal subunit export from nucleus
YJL062W-A	mitochondrial translation
YJL062W-A	regulation of translation
YJL063C	ribosome
YJL063C	structural constituent of ribosome
YJL063C	mitochondrial translation
YJL069C	rRNA processing
YJL069C	ribosomal small subunit biogenesis
YJL087C	regulation of translation
YJL087C	tRNA processing
YJL096W	ribosome
YJL096W	structural constituent of ribosome
YJL096W	mitochondrial translation
YJL098W	tRNA processing
YJL102W	mitochondrial translation
YJL109C	rRNA processing
YJL109C	ribosomal small subunit biogenesis
YJL118W	ribosome
YJL122W	ribosome
YJL122W	ribosomal large subunit biogenesis
YJL123C	ribosome
YJL125C	tRNA processing
YJL131C	translation factor activity, RNA binding
YJL131C	mitochondrial translation
YJL131C	translational initiation
YJL136C	ribosome
YJL136C	structural constituent of ribosome
YJL136C	cytoplasmic translation
YJL136C	rRNA processing
YJL136C	ribosomal small subunit biogenesis
YJL138C	ribosome
YJL138C	translation factor activity, RNA binding
YJL138C	regulation of translation
YJL138C	translational initiation
YJL140W	regulation of translation
YJL140W	translational initiation
YJL177W	ribosome
YJL177W	structural constituent of ribosome
YJL177W	cytoplasmic translation
YJL177W	rRNA processing
YJL177W	ribosomal large subunit biogenesis
YJL189W	ribosome
YJL189W	structural constituent of ribosome
YJL189W	cytoplasmic translation
YJL190C	ribosome
YJL190C	structural constituent of ribosome
YJL190C	cytoplasmic translation
YJL191W	ribosome
YJL191W	rRNA binding
YJL191W	structural constituent of ribosome
YJL191W	cytoplasmic translation
YJL191W	rRNA processing
YJL191W	ribosomal small subunit biogenesis
YJL191W	ribosome assembly
YJL207C	ribosome
YJL213W	ribosome
YJR002W	rRNA processing
YJR002W	ribosomal small subunit biogenesis
YJR007W	ribosome
YJR007W	translation factor activity, RNA binding
YJR007W	translational initiation
YJR014W	ribosome
YJR042W	ribosomal subunit export from nucleus
YJR047C	ribosome
YJR047C	translation factor activity, RNA binding
YJR047C	regulation of translation
YJR047C	translational elongation
YJR055W	rRNA processing
YJR055W	ribosomal large subunit biogenesis
YJR066W	translational initiation
YJR067C	ribosomal large subunit biogenesis
YJR067C	translational initiation
YJR094W-A	ribosome
YJR094W-A	structural constituent of ribosome
YJR094W-A	cytoplasmic translation
YJR101W	ribosome
YJR101W	structural constituent of ribosome
YJR101W	mitochondrial translation
YJR113C	ribosome
YJR113C	structural constituent of ribosome
YJR113C	mitochondrial translation
YJR123W	ribosome
YJR123W	structural constituent of ribosome
YJR123W	cytoplasmic translation
YJR123W	regulation of translation
YJR123W	translational elongation
YJR145C	ribosome
YJR145C	structural constituent of ribosome
YJR145C	cytoplasmic translation
YKL003C	ribosome
YKL003C	structural constituent of ribosome
YKL003C	mitochondrial translation
YKL006W	ribosome
YKL006W	structural constituent of ribosome
YKL006W	cytoplasmic translation
YKL009W	rRNA binding
YKL009W	rRNA processing
YKL009W	ribosomal large subunit biogenesis
YKL009W	ribosome assembly
YKL014C	rRNA processing
YKL014C	ribosomal large subunit biogenesis
YKL018W	snoRNA processing
YKL021C	rRNA processing
YKL021C	ribosomal large subunit biogenesis
YKL021C	ribosome assembly
YKL027W	tRNA processing
YKL056C	ribosome
YKL056C	cytoplasmic translation
YKL057C	ribosomal subunit export from nucleus
YKL065C	ribosome
YKL078W	rRNA processing
YKL078W	ribosomal small subunit biogenesis
YKL081W	ribosome
YKL081W	translation factor activity, RNA binding
YKL081W	translational elongation
YKL082C	ribosome
YKL082C	ribosomal large subunit biogenesis
YKL082C	ribosomal small subunit biogenesis
YKL099C	rRNA processing
YKL099C	ribosomal small subunit biogenesis
YKL110C	tRNA processing
YKL138C	ribosome
YKL138C	structural constituent of ribosome
YKL138C	mitochondrial translation
YKL139W	regulation of translation
YKL139W	translational elongation
YKL139W	translational initiation
YKL143W	ribosomal small subunit biogenesis
YKL143W	ribosomal subunit export from nucleus
YKL155C	ribosome
YKL155C	structural constituent of ribosome
YKL155C	mitochondrial translation
YKL156W	ribosome
YKL156W	structural constituent of ribosome
YKL156W	cytoplasmic translation
YKL156W	rRNA processing
YKL156W	ribosomal small subunit biogenesis
YKL156W	ribosome assembly
YKL167C	ribosome
YKL167C	structural constituent of ribosome
YKL167C	mitochondrial translation
YKL170W	ribosome
YKL170W	structural constituent of ribosome
YKL170W	mitochondrial translation
YKL172W	rRNA processing
YKL180W	ribosome
YKL180W	structural constituent of ribosome
YKL180W	cytoplasmic translation
YKL180W	rRNA processing
YKL180W	ribosomal large subunit biogenesis
YKL186C	ribosomal subunit export from nucleus
YKL194C	mitochondrial translation
YKL194C	tRNA aminoacylation for protein translation
YKL204W	regulation of translation
YKL222C	ribosome
YKR002W	snoRNA processing
YKR006C	ribosome
YKR006C	structural constituent of ribosome
YKR006C	mitochondrial translation
YKR024C	rRNA processing
YKR024C	ribosomal large subunit biogenesis
YKR026C	translation factor activity, RNA binding
YKR026C	regulation of translation
YKR026C	translational initiation
YKR028W	tRNA processing
YKR038C	tRNA processing
YKR056W	tRNA processing
YKR057W	ribosome
YKR057W	structural constituent of ribosome
YKR057W	cytoplasmic translation
YKR057W	rRNA processing
YKR057W	ribosomal small subunit biogenesis
YKR059W	translation factor activity, RNA binding
YKR059W	translational initiation
YKR060W	rRNA processing
YKR060W	ribosomal small subunit biogenesis
YKR063C	rRNA processing
YKR063C	ribosomal large subunit biogenesis
YKR079C	tRNA processing
YKR081C	rRNA binding
YKR081C	rRNA processing
YKR081C	ribosomal large subunit biogenesis
YKR081C	ribosome assembly
YKR084C	regulation of translation
YKR085C	ribosome
YKR085C	structural constituent of ribosome
YKR085C	mitochondrial translation
YKR094C	ribosome
YKR094C	structural constituent of ribosome
YKR094C	cytoplasmic translation
YKR094C	ribosomal large subunit biogenesis
YKR094C	ribosomal subunit export from nucleus
YKR094C	ribosome assembly
YKR096W	ribosome
YLL008W	rRNA processing
YLL008W	ribosomal large subunit biogenesis
YLL008W	ribosome assembly
YLL011W	rRNA processing
YLL011W	ribosomal small subunit biogenesis
YLL018C	tRNA aminoacylation for protein translation
YLL023C	ribosome
YLL032C	ribosome
YLL034C	ribosomal large subunit biogenesis
YLL034C	ribosomal subunit export from nucleus
YLL035W	rRNA processing
YLL035W	ribosomal large subunit biogenesis
YLL045C	ribosome
YLL045C	structural constituent of ribosome
YLL045C	cytoplasmic translation
YLL045C	rRNA processing
YLL045C	ribosomal large subunit biogenesis
YLR002C	rRNA processing
YLR009W	ribosomal large subunit biogenesis
YLR022C	ribosome assembly
YLR029C	ribosome
YLR029C	structural constituent of ribosome
YLR029C	cytoplasmic translation
YLR048W	ribosome
YLR048W	structural constituent of ribosome
YLR048W	cytoplasmic translation
YLR048W	rRNA processing
YLR048W	ribosomal small subunit biogenesis
YLR048W	ribosome assembly
YLR051C	rRNA processing
YLR051C	ribosomal small subunit biogenesis
YLR059C	rRNA processing
YLR060W	tRNA aminoacylation for protein translation
YLR061W	ribosome
YLR061W	structural constituent of ribosome
YLR061W	cytoplasmic translation
YLR063W	rRNA processing
YLR067C	mitochondrial translation
YLR067C	regulation of translation
YLR067C	translational initiation
YLR068W	rRNA processing
YLR068W	ribosomal small subunit biogenesis
YLR069C	translation factor activity, RNA binding
YLR069C	mitochondrial translation
YLR069C	translational elongation
YLR074C	ribosomal subunit export from nucleus
YLR075W	ribosome
YLR075W	structural constituent of ribosome
YLR075W	cytoplasmic translation
YLR075W	ribosomal large subunit biogenesis
YLR075W	ribosome assembly
YLR105C	tRNA processing
YLR106C	rRNA processing
YLR106C	ribosomal large subunit biogenesis
YLR106C	ribosome assembly
YLR107W	rRNA processing
YLR129W	rRNA processing
YLR129W	ribosomal small subunit biogenesis
YLR139C	mitochondrial translation
YLR145W	rRNA binding
YLR145W	rRNA processing
YLR150W	regulation of translation
YLR150W	translational elongation
YLR150W	translational initiation
YLR165C	rRNA processing
YLR167W	ribosome
YLR167W	structural constituent of ribosome
YLR167W	cytoplasmic translation
YLR167W	rRNA processing
YLR167W	ribosomal small subunit biogenesis
YLR167W	ribosome assembly
YLR175W	rRNA processing
YLR175W	snoRNA processing
YLR185W	ribosome
YLR185W	structural constituent of ribosome
YLR185W	cytoplasmic translation
YLR185W	rRNA processing
YLR185W	ribosomal large subunit biogenesis
YLR186W	rRNA processing
YLR186W	ribosomal small subunit biogenesis
YLR192C	translation factor activity, RNA binding
YLR192C	cytoplasmic translation
YLR192C	rRNA processing
YLR192C	ribosomal small subunit biogenesis
YLR196W	rRNA processing
YLR197W	rRNA processing
YLR203C	mitochondrial translation
YLR203C	regulation of translation
YLR212C	cytoplasmic translation
YLR212C	regulation of translation
YLR215C	regulation of translation
YLR215C	translational initiation
YLR221C	ribosomal large subunit biogenesis
