cluster	ORF	gene_name
site of polarized growth_GO_15_1_all	YOR233W	KIN4
site of polarized growth_GO_15_1_all	YPL116W	HOS3
site of polarized growth_GO_15_1_all	YPL140C	MKK2
site of polarized growth_GO_15_1_all	YPR032W	SRO7
site of polarized growth_GO_15_1_all	YPR119W	CLB2
site of polarized growth_GO_30_1_all	YBL085W	BOI1
site of polarized growth_GO_30_1_all	YBR260C	RGD1
site of polarized growth_GO_30_1_all	YCL014W	BUD3
site of polarized growth_GO_30_1_all	YCL029C	BIK1
site of polarized growth_GO_30_1_all	YCR009C	RVS161
site of polarized growth_GO_30_1_all	YCR017C	CWH43
site of polarized growth_GO_30_1_all	YCR088W	ABP1
site of polarized growth_GO_30_1_all	YDL135C	RDI1
site of polarized growth_GO_30_1_all	YDR150W	NUM1
site of polarized growth_GO_30_1_all	YDR388W	RVS167
site of polarized growth_GO_30_1_all	YDR420W	HKR1
site of polarized growth_GO_30_1_all	YER032W	FIR1
site of polarized growth_GO_30_1_all	YER114C	BOI2
site of polarized growth_GO_30_1_all	YER120W	SCS2
site of polarized growth_GO_30_1_all	YER144C	UBP5
site of polarized growth_GO_30_1_all	YER149C	PEA2
site of polarized growth_GO_30_1_all	YER166W	DNF1
site of polarized growth_GO_30_1_all	YGR058W	PEF1
site of polarized growth_GO_30_1_all	YHR030C	SLT2
site of polarized growth_GO_30_1_all	YHR114W	BZZ1
site of polarized growth_GO_30_1_all	YHR158C	KEL1
site of polarized growth_GO_30_1_all	YIL095W	PRK1
site of polarized growth_GO_30_1_all	YIL138C	TPM2
site of polarized growth_GO_30_1_all	YIL159W	BNR1
site of polarized growth_GO_30_1_all	YIR003W	AIM21
site of polarized growth_GO_30_1_all	YJL095W	BCK1
site of polarized growth_GO_30_1_all	YJL128C	PBS2
site of polarized growth_GO_30_1_all	YJL157C	FAR1
site of polarized growth_GO_30_1_all	YJL187C	SWE1
site of polarized growth_GO_30_1_all	YJL204C	RCY1
site of polarized growth_GO_30_1_all	YKL007W	CAP1
site of polarized growth_GO_30_1_all	YKL092C	BUD2
site of polarized growth_GO_30_1_all	YKR055W	RHO4
site of polarized growth_GO_30_1_all	YKR100C	SKG1
site of polarized growth_GO_30_1_all	YML047C	PRM6
site of polarized growth_GO_30_1_all	YMR092C	AIP1
site of polarized growth_GO_30_1_all	YMR109W	MYO5
site of polarized growth_GO_30_1_all	YNL106C	INP52
site of polarized growth_GO_30_1_all	YNL116W	DMA2
site of polarized growth_GO_30_1_all	YNL154C	YCK2
site of polarized growth_GO_30_1_all	YNR031C	SSK2
site of polarized growth_GO_30_1_all	YNR047W	FPK1
site of polarized growth_GO_30_1_all	YOR008C	SLG1
site of polarized growth_GO_30_1_all	YOR014W	RTS1
site of polarized growth_GO_30_1_all	YOR231W	MKK1
site of polarized growth_GO_30_1_all	YOR233W	KIN4
site of polarized growth_GO_30_1_all	YOR264W	DSE3
site of polarized growth_GO_30_1_all	YPL116W	HOS3
site of polarized growth_GO_30_1_all	YPL140C	MKK2
site of polarized growth_GO_30_1_all	YPL269W	KAR9
site of polarized growth_GO_30_1_all	YPR032W	SRO7
site of polarized growth_GO_30_1_all	YPR119W	CLB2
site of polarized growth_GO_15_3_mut	YAR014C	BUD14
site of polarized growth_GO_15_3_mut	YBR023C	CHS3
site of polarized growth_GO_15_3_mut	YBR200W	BEM1
site of polarized growth_GO_15_3_mut	YDL117W	CYK3
site of polarized growth_GO_15_3_mut	YDR420W	HKR1
site of polarized growth_GO_15_3_mut	YER120W	SCS2
site of polarized growth_GO_15_3_mut	YGR092W	DBF2
site of polarized growth_GO_15_3_mut	YHR158C	KEL1
site of polarized growth_GO_15_3_mut	YIL095W	PRK1
site of polarized growth_GO_15_3_mut	YIL159W	BNR1
site of polarized growth_GO_15_3_mut	YJL128C	PBS2
site of polarized growth_GO_15_3_mut	YKR055W	RHO4
site of polarized growth_GO_15_3_mut	YML047C	PRM6
site of polarized growth_GO_15_3_mut	YNL233W	BNI4
site of polarized growth_GO_15_3_mut	YNR031C	SSK2
site of polarized growth_GO_15_3_mut	YOR127W	RGA1
site of polarized growth_GO_15_3_mut	YPL115C	BEM3
site of polarized growth_GO_15_2_mut	YBL047C	EDE1
site of polarized growth_GO_15_2_mut	YCL029C	BIK1
site of polarized growth_GO_15_2_mut	YCR009C	RVS161
site of polarized growth_GO_15_2_mut	YDR150W	NUM1
site of polarized growth_GO_15_2_mut	YDR388W	RVS167
site of polarized growth_GO_15_2_mut	YDR508C	GNP1
site of polarized growth_GO_15_2_mut	YER144C	UBP5
site of polarized growth_GO_15_2_mut	YHR114W	BZZ1
site of polarized growth_GO_15_2_mut	YHR142W	CHS7
site of polarized growth_GO_15_2_mut	YIL138C	TPM2
site of polarized growth_GO_15_2_mut	YJL157C	FAR1
site of polarized growth_GO_15_2_mut	YMR092C	AIP1
site of polarized growth_GO_15_2_mut	YNL106C	INP52
site of polarized growth_GO_15_2_mut	YNL154C	YCK2
site of polarized growth_GO_15_2_mut	YOR014W	RTS1
site of polarized growth_GO_15_2_mut	YOR231W	MKK1
site of polarized growth_GO_15_2_mut	YOR233W	KIN4
site of polarized growth_GO_15_2_mut	YPL116W	HOS3
site of polarized growth_GO_15_2_mut	YPL140C	MKK2
site of polarized growth_GO_15_2_mut	YPL269W	KAR9
site of polarized growth_GO_15_2_mut	YPR032W	SRO7
site of polarized growth_GO_15_1_mut	YBL061C	SKT5
site of polarized growth_GO_15_1_mut	YBL085W	BOI1
site of polarized growth_GO_15_1_mut	YBR260C	RGD1
site of polarized growth_GO_15_1_mut	YCL014W	BUD3
site of polarized growth_GO_15_1_mut	YCR017C	CWH43
site of polarized growth_GO_15_1_mut	YCR088W	ABP1
site of polarized growth_GO_15_1_mut	YDL135C	RDI1
site of polarized growth_GO_15_1_mut	YDR293C	SSD1
site of polarized growth_GO_15_1_mut	YER032W	FIR1
site of polarized growth_GO_15_1_mut	YER149C	PEA2
site of polarized growth_GO_15_1_mut	YER155C	BEM2
site of polarized growth_GO_15_1_mut	YHR030C	SLT2
site of polarized growth_GO_15_1_mut	YIR003W	AIM21
site of polarized growth_GO_15_1_mut	YJL095W	BCK1
site of polarized growth_GO_15_1_mut	YJL187C	SWE1
site of polarized growth_GO_15_1_mut	YJL204C	RCY1
site of polarized growth_GO_15_1_mut	YKL007W	CAP1
site of polarized growth_GO_15_1_mut	YKL079W	SMY1
site of polarized growth_GO_15_1_mut	YKL092C	BUD2
site of polarized growth_GO_15_1_mut	YKL101W	HSL1
site of polarized growth_GO_15_1_mut	YKR100C	SKG1
site of polarized growth_GO_15_1_mut	YLL021W	SPA2
site of polarized growth_GO_15_1_mut	YMR109W	MYO5
site of polarized growth_GO_15_1_mut	YMR273C	ZDS1
site of polarized growth_GO_15_1_mut	YNR047W	FPK1
site of polarized growth_GO_15_1_mut	YOR264W	DSE3
site of polarized growth_GO_15_1_mut	YPL158C	AIM44
site of polarized growth_GO_15_1_mut	YPR119W	CLB2
site of polarized growth_GO_30_1_mut	YAR014C	BUD14
site of polarized growth_GO_30_1_mut	YBL007C	SLA1
site of polarized growth_GO_30_1_mut	YBL047C	EDE1
site of polarized growth_GO_30_1_mut	YBR023C	CHS3
site of polarized growth_GO_30_1_mut	YBR200W	BEM1
site of polarized growth_GO_30_1_mut	YCL029C	BIK1
site of polarized growth_GO_30_1_mut	YCR009C	RVS161
site of polarized growth_GO_30_1_mut	YDL117W	CYK3
site of polarized growth_GO_30_1_mut	YDR150W	NUM1
site of polarized growth_GO_30_1_mut	YDR388W	RVS167
site of polarized growth_GO_30_1_mut	YDR420W	HKR1
site of polarized growth_GO_30_1_mut	YDR508C	GNP1
site of polarized growth_GO_30_1_mut	YER114C	BOI2
site of polarized growth_GO_30_1_mut	YER120W	SCS2
site of polarized growth_GO_30_1_mut	YER144C	UBP5
site of polarized growth_GO_30_1_mut	YER166W	DNF1
site of polarized growth_GO_30_1_mut	YGR058W	PEF1
site of polarized growth_GO_30_1_mut	YGR092W	DBF2
site of polarized growth_GO_30_1_mut	YGR229C	SMI1
site of polarized growth_GO_30_1_mut	YHR114W	BZZ1
site of polarized growth_GO_30_1_mut	YHR142W	CHS7
site of polarized growth_GO_30_1_mut	YHR158C	KEL1
site of polarized growth_GO_30_1_mut	YIL095W	PRK1
site of polarized growth_GO_30_1_mut	YIL138C	TPM2
site of polarized growth_GO_30_1_mut	YIL159W	BNR1
site of polarized growth_GO_30_1_mut	YJL128C	PBS2
site of polarized growth_GO_30_1_mut	YJL157C	FAR1
site of polarized growth_GO_30_1_mut	YJR090C	GRR1
site of polarized growth_GO_30_1_mut	YKL048C	ELM1
site of polarized growth_GO_30_1_mut	YKR055W	RHO4
site of polarized growth_GO_30_1_mut	YLR110C	CCW12
site of polarized growth_GO_30_1_mut	YLR114C	AVL9
site of polarized growth_GO_30_1_mut	YLR425W	TUS1
site of polarized growth_GO_30_1_mut	YML047C	PRM6
site of polarized growth_GO_30_1_mut	YMR092C	AIP1
site of polarized growth_GO_30_1_mut	YNL079C	TPM1
site of polarized growth_GO_30_1_mut	YNL106C	INP52
site of polarized growth_GO_30_1_mut	YNL116W	DMA2
site of polarized growth_GO_30_1_mut	YNL154C	YCK2
site of polarized growth_GO_30_1_mut	YNL233W	BNI4
site of polarized growth_GO_30_1_mut	YNL271C	BNI1
site of polarized growth_GO_30_1_mut	YNR031C	SSK2
site of polarized growth_GO_30_1_mut	YOR008C	SLG1
site of polarized growth_GO_30_1_mut	YOR014W	RTS1
site of polarized growth_GO_30_1_mut	YOR127W	RGA1
site of polarized growth_GO_30_1_mut	YOR231W	MKK1
site of polarized growth_GO_30_1_mut	YOR233W	KIN4
site of polarized growth_GO_30_1_mut	YPL115C	BEM3
site of polarized growth_GO_30_1_mut	YPL116W	HOS3
site of polarized growth_GO_30_1_mut	YPL140C	MKK2
site of polarized growth_GO_30_1_mut	YPL269W	KAR9
site of polarized growth_GO_30_1_mut	YPR032W	SRO7
chromosome segregation_GO_15_3_all	YAR018C	KIN3
chromosome segregation_GO_15_3_all	YBR107C	IML3
chromosome segregation_GO_15_3_all	YCL016C	DCC1
chromosome segregation_GO_15_3_all	YCL061C	MRC1
chromosome segregation_GO_15_3_all	YDL134C	PPH21
chromosome segregation_GO_15_3_all	YDR014W	RAD61
chromosome segregation_GO_15_3_all	YDR254W	CHL4
chromosome segregation_GO_15_3_all	YDR318W	MCM21
chromosome segregation_GO_15_3_all	YGR188C	BUB1
chromosome segregation_GO_15_3_all	YJR135C	MCM22
chromosome segregation_GO_15_3_all	YMR048W	CSM3
chromosome segregation_GO_15_3_all	YMR078C	CTF18
chromosome segregation_GO_15_3_all	YNL273W	TOF1
chromosome segregation_GO_15_3_all	YOR014W	RTS1
chromosome segregation_GO_15_3_all	YOR026W	BUB3
chromosome segregation_GO_15_3_all	YOR144C	ELG1
chromosome segregation_GO_15_3_all	YPL008W	CHL1
chromosome segregation_GO_15_3_all	YPL017C	IRC15
chromosome segregation_GO_15_3_all	YPL018W	CTF19
chromosome segregation_GO_15_3_all	YPR046W	MCM16
chromosome segregation_GO_15_3_all	YPR135W	CTF4
chromosome segregation_GO_15_2_all	YAL024C	LTE1
chromosome segregation_GO_15_2_all	YBL058W	SHP1
chromosome segregation_GO_15_2_all	YBR098W	MMS4
chromosome segregation_GO_15_2_all	YCR077C	PAT1
chromosome segregation_GO_15_2_all	YDR260C	SWM1
chromosome segregation_GO_15_2_all	YDR363W	ESC2
chromosome segregation_GO_15_2_all	YDR386W	MUS81
chromosome segregation_GO_15_2_all	YDR409W	SIZ1
chromosome segregation_GO_15_2_all	YEL061C	CIN8
chromosome segregation_GO_15_2_all	YER016W	BIM1
chromosome segregation_GO_15_2_all	YGL003C	CDH1
chromosome segregation_GO_15_2_all	YGL216W	KIP3
chromosome segregation_GO_15_2_all	YHR115C	DMA1
chromosome segregation_GO_15_2_all	YJR053W	BFA1
chromosome segregation_GO_15_2_all	YMR055C	BUB2
chromosome segregation_GO_15_2_all	YMR190C	SGS1
chromosome segregation_GO_15_2_all	YMR198W	CIK1
chromosome segregation_GO_15_2_all	YNL031C	HHT2
chromosome segregation_GO_15_2_all	YOR058C	ASE1
chromosome segregation_GO_15_2_all	YOR156C	NFI1
chromosome segregation_GO_15_2_all	YPL024W	RMI1
chromosome segregation_GO_15_2_all	YPL269W	KAR9
chromosome segregation_GO_15_2_all	YPR141C	KAR3
chromosome segregation_GO_15_1_all	YBL079W	NUP170
chromosome segregation_GO_15_1_all	YBR073W	RDH54
chromosome segregation_GO_15_1_all	YBR245C	ISW1
chromosome segregation_GO_15_1_all	YCL029C	BIK1
chromosome segregation_GO_15_1_all	YCR086W	CSM1
chromosome segregation_GO_15_1_all	YDR439W	LRS4
chromosome segregation_GO_15_1_all	YER177W	BMH1
chromosome segregation_GO_15_1_all	YFR013W	IOC3
chromosome segregation_GO_15_1_all	YGL086W	MAD1
chromosome segregation_GO_15_1_all	YGL127C	SOH1
chromosome segregation_GO_15_1_all	YGR275W	RTT102
chromosome segregation_GO_15_1_all	YHR129C	ARP1
chromosome segregation_GO_15_1_all	YJL013C	MAD3
chromosome segregation_GO_15_1_all	YJL030W	MAD2
chromosome segregation_GO_15_1_all	YJR060W	CBF1
chromosome segregation_GO_15_1_all	YKL092C	BUD2
chromosome segregation_GO_15_1_all	YKR054C	DYN1
chromosome segregation_GO_15_1_all	YML034W	SRC1
chromosome segregation_GO_15_1_all	YML124C	TUB3
chromosome segregation_GO_15_1_all	YNL116W	DMA2
chromosome segregation_GO_15_1_all	YNL307C	MCK1
chromosome segregation_GO_15_1_all	YOL006C	TOP1
chromosome segregation_GO_15_1_all	YOL017W	ESC8
chromosome segregation_GO_15_1_all	YOR178C	GAC1
chromosome segregation_GO_15_1_all	YOR195W	SLK19
chromosome segregation_GO_15_1_all	YOR233W	KIN4
chromosome segregation_GO_15_1_all	YPL253C	VIK1
chromosome segregation_GO_15_1_all	YPR119W	CLB2
chromosome segregation_GO_30_1_all	YAL024C	LTE1
chromosome segregation_GO_30_1_all	YAR018C	KIN3
chromosome segregation_GO_30_1_all	YBL058W	SHP1
chromosome segregation_GO_30_1_all	YBL079W	NUP170
chromosome segregation_GO_30_1_all	YBR073W	RDH54
chromosome segregation_GO_30_1_all	YBR098W	MMS4
chromosome segregation_GO_30_1_all	YBR107C	IML3
chromosome segregation_GO_30_1_all	YBR245C	ISW1
chromosome segregation_GO_30_1_all	YCL016C	DCC1
chromosome segregation_GO_30_1_all	YCL029C	BIK1
chromosome segregation_GO_30_1_all	YCL061C	MRC1
chromosome segregation_GO_30_1_all	YCR077C	PAT1
chromosome segregation_GO_30_1_all	YCR086W	CSM1
chromosome segregation_GO_30_1_all	YDL134C	PPH21
chromosome segregation_GO_30_1_all	YDR014W	RAD61
chromosome segregation_GO_30_1_all	YDR254W	CHL4
chromosome segregation_GO_30_1_all	YDR260C	SWM1
chromosome segregation_GO_30_1_all	YDR318W	MCM21
chromosome segregation_GO_30_1_all	YDR363W	ESC2
chromosome segregation_GO_30_1_all	YDR386W	MUS81
chromosome segregation_GO_30_1_all	YDR409W	SIZ1
chromosome segregation_GO_30_1_all	YDR439W	LRS4
chromosome segregation_GO_30_1_all	YEL061C	CIN8
chromosome segregation_GO_30_1_all	YER016W	BIM1
chromosome segregation_GO_30_1_all	YER177W	BMH1
chromosome segregation_GO_30_1_all	YFR013W	IOC3
chromosome segregation_GO_30_1_all	YGL003C	CDH1
chromosome segregation_GO_30_1_all	YGL086W	MAD1
chromosome segregation_GO_30_1_all	YGL127C	SOH1
chromosome segregation_GO_30_1_all	YGL216W	KIP3
chromosome segregation_GO_30_1_all	YGR188C	BUB1
chromosome segregation_GO_30_1_all	YGR275W	RTT102
chromosome segregation_GO_30_1_all	YHR115C	DMA1
chromosome segregation_GO_30_1_all	YHR129C	ARP1
chromosome segregation_GO_30_1_all	YJL013C	MAD3
chromosome segregation_GO_30_1_all	YJL030W	MAD2
chromosome segregation_GO_30_1_all	YJR053W	BFA1
chromosome segregation_GO_30_1_all	YJR060W	CBF1
chromosome segregation_GO_30_1_all	YJR135C	MCM22
chromosome segregation_GO_30_1_all	YKL092C	BUD2
chromosome segregation_GO_30_1_all	YKR054C	DYN1
chromosome segregation_GO_30_1_all	YML034W	SRC1
chromosome segregation_GO_30_1_all	YML124C	TUB3
chromosome segregation_GO_30_1_all	YMR048W	CSM3
chromosome segregation_GO_30_1_all	YMR055C	BUB2
chromosome segregation_GO_30_1_all	YMR078C	CTF18
chromosome segregation_GO_30_1_all	YMR190C	SGS1
chromosome segregation_GO_30_1_all	YMR198W	CIK1
chromosome segregation_GO_30_1_all	YNL031C	HHT2
chromosome segregation_GO_30_1_all	YNL116W	DMA2
chromosome segregation_GO_30_1_all	YNL273W	TOF1
chromosome segregation_GO_30_1_all	YNL307C	MCK1
chromosome segregation_GO_30_1_all	YOL006C	TOP1
chromosome segregation_GO_30_1_all	YOL017W	ESC8
chromosome segregation_GO_30_1_all	YOR014W	RTS1
chromosome segregation_GO_30_1_all	YOR026W	BUB3
chromosome segregation_GO_30_1_all	YOR058C	ASE1
chromosome segregation_GO_30_1_all	YOR144C	ELG1
chromosome segregation_GO_30_1_all	YOR156C	NFI1
chromosome segregation_GO_30_1_all	YOR178C	GAC1
chromosome segregation_GO_30_1_all	YOR195W	SLK19
chromosome segregation_GO_30_1_all	YOR233W	KIN4
chromosome segregation_GO_30_1_all	YPL008W	CHL1
chromosome segregation_GO_30_1_all	YPL017C	IRC15
chromosome segregation_GO_30_1_all	YPL018W	CTF19
chromosome segregation_GO_30_1_all	YPL024W	RMI1
chromosome segregation_GO_30_1_all	YPL253C	VIK1
chromosome segregation_GO_30_1_all	YPL269W	KAR9
chromosome segregation_GO_30_1_all	YPR046W	MCM16
chromosome segregation_GO_30_1_all	YPR119W	CLB2
chromosome segregation_GO_30_1_all	YPR135W	CTF4
chromosome segregation_GO_30_1_all	YPR141C	KAR3
chromosome segregation_GO_15_3_mut	YBR073W	RDH54
chromosome segregation_GO_15_3_mut	YBR098W	MMS4
chromosome segregation_GO_15_3_mut	YBR156C	SLI15
chromosome segregation_GO_15_3_mut	YDR014W	RAD61
chromosome segregation_GO_15_3_mut	YDR363W	ESC2
chromosome segregation_GO_15_3_mut	YDR439W	LRS4
chromosome segregation_GO_15_3_mut	YJR060W	CBF1
chromosome segregation_GO_15_3_mut	YKL092C	BUD2
chromosome segregation_GO_15_3_mut	YMR190C	SGS1
chromosome segregation_GO_15_3_mut	YNL031C	HHT2
chromosome segregation_GO_15_3_mut	YOL017W	ESC8
chromosome segregation_GO_15_3_mut	YOR144C	ELG1
chromosome segregation_GO_15_3_mut	YOR156C	NFI1
chromosome segregation_GO_15_3_mut	YPR119W	CLB2
chromosome segregation_GO_15_3_mut	YPR141C	KAR3
chromosome segregation_GO_15_2_mut	YBR245C	ISW1
chromosome segregation_GO_15_2_mut	YCL016C	DCC1
chromosome segregation_GO_15_2_mut	YCL029C	BIK1
chromosome segregation_GO_15_2_mut	YCL061C	MRC1
chromosome segregation_GO_15_2_mut	YCR086W	CSM1
chromosome segregation_GO_15_2_mut	YDL134C	PPH21
chromosome segregation_GO_15_2_mut	YDR386W	MUS81
chromosome segregation_GO_15_2_mut	YEL061C	CIN8
chromosome segregation_GO_15_2_mut	YER016W	BIM1
chromosome segregation_GO_15_2_mut	YER177W	BMH1
chromosome segregation_GO_15_2_mut	YGR275W	RTT102
chromosome segregation_GO_15_2_mut	YHR129C	ARP1
chromosome segregation_GO_15_2_mut	YKR054C	DYN1
chromosome segregation_GO_15_2_mut	YML034W	SRC1
chromosome segregation_GO_15_2_mut	YML124C	TUB3
chromosome segregation_GO_15_2_mut	YMR055C	BUB2
chromosome segregation_GO_15_2_mut	YNL116W	DMA2
chromosome segregation_GO_15_2_mut	YNL273W	TOF1
chromosome segregation_GO_15_2_mut	YNL307C	MCK1
chromosome segregation_GO_15_2_mut	YOL006C	TOP1
chromosome segregation_GO_15_2_mut	YOR014W	RTS1
chromosome segregation_GO_15_2_mut	YOR026W	BUB3
chromosome segregation_GO_15_2_mut	YOR178C	GAC1
chromosome segregation_GO_15_2_mut	YOR195W	SLK19
chromosome segregation_GO_15_2_mut	YPL253C	VIK1
chromosome segregation_GO_15_2_mut	YPR135W	CTF4
chromosome segregation_GO_15_1_mut	YAL024C	LTE1
chromosome segregation_GO_15_1_mut	YAR018C	KIN3
chromosome segregation_GO_15_1_mut	YBL058W	SHP1
chromosome segregation_GO_15_1_mut	YBL079W	NUP170
chromosome segregation_GO_15_1_mut	YBR107C	IML3
chromosome segregation_GO_15_1_mut	YCR077C	PAT1
chromosome segregation_GO_15_1_mut	YDL188C	PPH22
chromosome segregation_GO_15_1_mut	YDR254W	CHL4
chromosome segregation_GO_15_1_mut	YDR260C	SWM1
chromosome segregation_GO_15_1_mut	YDR318W	MCM21
chromosome segregation_GO_15_1_mut	YDR409W	SIZ1
chromosome segregation_GO_15_1_mut	YFR013W	IOC3
chromosome segregation_GO_15_1_mut	YGL003C	CDH1
chromosome segregation_GO_15_1_mut	YGL086W	MAD1
chromosome segregation_GO_15_1_mut	YGL127C	SOH1
chromosome segregation_GO_15_1_mut	YGL216W	KIP3
chromosome segregation_GO_15_1_mut	YGR188C	BUB1
chromosome segregation_GO_15_1_mut	YHR115C	DMA1
chromosome segregation_GO_15_1_mut	YJL013C	MAD3
chromosome segregation_GO_15_1_mut	YJL030W	MAD2
chromosome segregation_GO_15_1_mut	YJR053W	BFA1
chromosome segregation_GO_15_1_mut	YJR135C	MCM22
chromosome segregation_GO_15_1_mut	YMR048W	CSM3
chromosome segregation_GO_15_1_mut	YMR078C	CTF18
chromosome segregation_GO_15_1_mut	YMR198W	CIK1
chromosome segregation_GO_15_1_mut	YOR058C	ASE1
chromosome segregation_GO_15_1_mut	YOR233W	KIN4
chromosome segregation_GO_15_1_mut	YPL008W	CHL1
chromosome segregation_GO_15_1_mut	YPL017C	IRC15
chromosome segregation_GO_15_1_mut	YPL018W	CTF19
chromosome segregation_GO_15_1_mut	YPL024W	RMI1
chromosome segregation_GO_15_1_mut	YPL269W	KAR9
chromosome segregation_GO_15_1_mut	YPR046W	MCM16
chromosome segregation_GO_30_1_mut	YAL024C	LTE1
chromosome segregation_GO_30_1_mut	YAR018C	KIN3
chromosome segregation_GO_30_1_mut	YBL058W	SHP1
chromosome segregation_GO_30_1_mut	YBL079W	NUP170
chromosome segregation_GO_30_1_mut	YBR107C	IML3
chromosome segregation_GO_30_1_mut	YBR245C	ISW1
chromosome segregation_GO_30_1_mut	YCL016C	DCC1
chromosome segregation_GO_30_1_mut	YCL029C	BIK1
chromosome segregation_GO_30_1_mut	YCL061C	MRC1
chromosome segregation_GO_30_1_mut	YCR077C	PAT1
chromosome segregation_GO_30_1_mut	YCR086W	CSM1
chromosome segregation_GO_30_1_mut	YDL134C	PPH21
chromosome segregation_GO_30_1_mut	YDL188C	PPH22
chromosome segregation_GO_30_1_mut	YDR254W	CHL4
chromosome segregation_GO_30_1_mut	YDR260C	SWM1
chromosome segregation_GO_30_1_mut	YDR318W	MCM21
chromosome segregation_GO_30_1_mut	YDR386W	MUS81
chromosome segregation_GO_30_1_mut	YDR409W	SIZ1
chromosome segregation_GO_30_1_mut	YEL061C	CIN8
chromosome segregation_GO_30_1_mut	YER016W	BIM1
chromosome segregation_GO_30_1_mut	YER177W	BMH1
chromosome segregation_GO_30_1_mut	YFR013W	IOC3
chromosome segregation_GO_30_1_mut	YGL003C	CDH1
chromosome segregation_GO_30_1_mut	YGL086W	MAD1
chromosome segregation_GO_30_1_mut	YGL127C	SOH1
chromosome segregation_GO_30_1_mut	YGL216W	KIP3
chromosome segregation_GO_30_1_mut	YGR188C	BUB1
chromosome segregation_GO_30_1_mut	YGR275W	RTT102
chromosome segregation_GO_30_1_mut	YHR115C	DMA1
chromosome segregation_GO_30_1_mut	YHR129C	ARP1
chromosome segregation_GO_30_1_mut	YJL013C	MAD3
chromosome segregation_GO_30_1_mut	YJL030W	MAD2
chromosome segregation_GO_30_1_mut	YJR053W	BFA1
chromosome segregation_GO_30_1_mut	YJR135C	MCM22
chromosome segregation_GO_30_1_mut	YKR054C	DYN1
chromosome segregation_GO_30_1_mut	YML034W	SRC1
chromosome segregation_GO_30_1_mut	YML124C	TUB3
chromosome segregation_GO_30_1_mut	YMR048W	CSM3
chromosome segregation_GO_30_1_mut	YMR055C	BUB2
chromosome segregation_GO_30_1_mut	YMR078C	CTF18
chromosome segregation_GO_30_1_mut	YMR198W	CIK1
chromosome segregation_GO_30_1_mut	YNL116W	DMA2
chromosome segregation_GO_30_1_mut	YNL273W	TOF1
chromosome segregation_GO_30_1_mut	YNL307C	MCK1
chromosome segregation_GO_30_1_mut	YOL006C	TOP1
chromosome segregation_GO_30_1_mut	YOR014W	RTS1
chromosome segregation_GO_30_1_mut	YOR026W	BUB3
chromosome segregation_GO_30_1_mut	YOR058C	ASE1
chromosome segregation_GO_30_1_mut	YOR178C	GAC1
chromosome segregation_GO_30_1_mut	YOR195W	SLK19
chromosome segregation_GO_30_1_mut	YOR233W	KIN4
chromosome segregation_GO_30_1_mut	YPL008W	CHL1
chromosome segregation_GO_30_1_mut	YPL017C	IRC15
chromosome segregation_GO_30_1_mut	YPL018W	CTF19
chromosome segregation_GO_30_1_mut	YPL024W	RMI1
chromosome segregation_GO_30_1_mut	YPL253C	VIK1
chromosome segregation_GO_30_1_mut	YPL269W	KAR9
chromosome segregation_GO_30_1_mut	YPR046W	MCM16
chromosome segregation_GO_30_1_mut	YPR135W	CTF4
mitotic cell cycle_GO_15_4_all	YBL051C	PIN4
mitotic cell cycle_GO_15_4_all	YDL117W	CYK3
mitotic cell cycle_GO_15_4_all	YDR146C	SWI5
mitotic cell cycle_GO_15_4_all	YEL061C	CIN8
mitotic cell cycle_GO_15_4_all	YER016W	BIM1
mitotic cell cycle_GO_15_4_all	YER111C	SWI4
mitotic cell cycle_GO_15_4_all	YFR040W	SAP155
mitotic cell cycle_GO_15_4_all	YGL003C	CDH1
mitotic cell cycle_GO_15_4_all	YGL216W	KIP3
mitotic cell cycle_GO_15_4_all	YGR229C	SMI1
mitotic cell cycle_GO_15_4_all	YKL092C	BUD2
mitotic cell cycle_GO_15_4_all	YLR079W	SIC1
mitotic cell cycle_GO_15_4_all	YMR198W	CIK1
mitotic cell cycle_GO_15_4_all	YNL233W	BNI4
mitotic cell cycle_GO_15_4_all	YNL271C	BNI1
mitotic cell cycle_GO_15_4_all	YNL298W	CLA4
mitotic cell cycle_GO_15_4_all	YOR058C	ASE1
mitotic cell cycle_GO_15_4_all	YPL158C	AIM44
mitotic cell cycle_GO_15_4_all	YPL269W	KAR9
mitotic cell cycle_GO_15_4_all	YPR119W	CLB2
mitotic cell cycle_GO_15_4_all	YPR141C	KAR3
mitotic cell cycle_GO_15_3_all	YAL040C	CLN3
mitotic cell cycle_GO_15_3_all	YBR215W	HPC2
mitotic cell cycle_GO_15_3_all	YCL016C	DCC1
mitotic cell cycle_GO_15_3_all	YCL061C	MRC1
mitotic cell cycle_GO_15_3_all	YCR008W	SAT4
mitotic cell cycle_GO_15_3_all	YDL074C	BRE1
mitotic cell cycle_GO_15_3_all	YDL134C	PPH21
mitotic cell cycle_GO_15_3_all	YDR099W	BMH2
mitotic cell cycle_GO_15_3_all	YDR217C	RAD9
mitotic cell cycle_GO_15_3_all	YDR363W	ESC2
mitotic cell cycle_GO_15_3_all	YER167W	BCK2
mitotic cell cycle_GO_15_3_all	YER177W	BMH1
mitotic cell cycle_GO_15_3_all	YGL058W	RAD6
mitotic cell cycle_GO_15_3_all	YGL060W	YBP2
mitotic cell cycle_GO_15_3_all	YIL153W	RRD1
mitotic cell cycle_GO_15_3_all	YJL047C	RTT101
