cluster	query_uniq1	query_ORF1
mitotic cell cycle_GO_30_5	PHO85_sn2933	YPL031C
transcription	PHO85_sn2933	YPL031C
transcription and mRNA processing	PHO85_sn2933	YPL031C
transcription and mRNA processing_GO_30_9	PHO85_sn2933	YPL031C
transcription from RNA polymerase II promoter	PHO85_sn2933	YPL031C
transcription from RNA polymerase II promoter_GO_30_8	PHO85_sn2933	YPL031C
transcription_GO_30_5	PHO85_sn2933	YPL031C
all_queries	PHO86_dma5181	YJL117W
endomembrane system	PHO86_dma5181	YJL117W
endomembrane system_GO_30_12	PHO86_dma5181	YJL117W
endoplasmic reticulum	PHO86_dma5181	YJL117W
endoplasmic reticulum_GO_30_13	PHO86_dma5181	YJL117W
ER	PHO86_dma5181	YJL117W
ER_GO_30_13	PHO86_dma5181	YJL117W
Golgi	PHO86_dma5181	YJL117W
Golgi and ER	PHO86_dma5181	YJL117W
Golgi vesicle transport	PHO86_dma5181	YJL117W
Golgi vesicle transport_GO_30_3	PHO86_dma5181	YJL117W
Golgi_GO_30_3	PHO86_dma5181	YJL117W
ion transport	PHO86_dma5181	YJL117W
ion transport_GO_30_5	PHO86_dma5181	YJL117W
regulation of transport	PHO86_dma5181	YJL117W
regulation of transport_GO_30_1	PHO86_dma5181	YJL117W
unfolded protein binding	PHO86_dma5181	YJL117W
all_queries	PHO86_sn458	YJL117W
endomembrane system	PHO86_sn458	YJL117W
endomembrane system_GO_30_2	PHO86_sn458	YJL117W
endoplasmic reticulum	PHO86_sn458	YJL117W
endoplasmic reticulum_GO_30_9	PHO86_sn458	YJL117W
ER	PHO86_sn458	YJL117W
ER_GO_30_9	PHO86_sn458	YJL117W
Golgi	PHO86_sn458	YJL117W
Golgi and ER	PHO86_sn458	YJL117W
Golgi and ER_GO_30_8	PHO86_sn458	YJL117W
Golgi vesicle transport	PHO86_sn458	YJL117W
Golgi vesicle transport_GO_30_3	PHO86_sn458	YJL117W
Golgi_GO_30_2	PHO86_sn458	YJL117W
ion transport	PHO86_sn458	YJL117W
ion transport_GO_30_5	PHO86_sn458	YJL117W
regulation of transport	PHO86_sn458	YJL117W
regulation of transport_GO_30_1	PHO86_sn458	YJL117W
unfolded protein binding	PHO86_sn458	YJL117W
all_queries	PHO87_dma554	YCR037C
Golgi and ER	PHO87_dma554	YCR037C
Golgi and ER_GO_30_5	PHO87_dma554	YCR037C
ion transport	PHO87_dma554	YCR037C
ion transport_GO_30_1	PHO87_dma554	YCR037C
regulation of transport	PHO87_dma554	YCR037C
regulation of transport_GO_30_2	PHO87_dma554	YCR037C
transmembrane transport	PHO87_dma554	YCR037C
transmembrane transport_GO_30_4	PHO87_dma554	YCR037C
transmembrane transporter activity	PHO87_dma554	YCR037C
transmembrane transporter activity_GO_30_7	PHO87_dma554	YCR037C
all_queries	PHO90_sn2229	YJL198W
Golgi and ER	PHO90_sn2229	YJL198W
Golgi and ER_GO_30_5	PHO90_sn2229	YJL198W
ion transport	PHO90_sn2229	YJL198W
ion transport_GO_30_5	PHO90_sn2229	YJL198W
regulation of transport	PHO90_sn2229	YJL198W
regulation of transport_GO_30_1	PHO90_sn2229	YJL198W
transmembrane transport	PHO90_sn2229	YJL198W
transmembrane transport_GO_30_2	PHO90_sn2229	YJL198W
transmembrane transporter activity	PHO90_sn2229	YJL198W
transmembrane transporter activity_GO_30_6	PHO90_sn2229	YJL198W
all_queries	PHO92_sn3156	YDR374C
mRNA binding	PHO92_sn3156	YDR374C
mRNA binding_GO_30_4	PHO92_sn3156	YDR374C
transcription and mRNA processing	PHO92_sn3156	YDR374C
transcription and mRNA processing_GO_30_2	PHO92_sn3156	YDR374C
all_queries	PHS1_tsq1205	YJL097W
all_queries_30_7	PHS1_tsq1205	YJL097W
endomembrane system	PHS1_tsq1205	YJL097W
endomembrane system_GO_30_19	PHS1_tsq1205	YJL097W
endoplasmic reticulum	PHS1_tsq1205	YJL097W
endoplasmic reticulum_GO_30_3	PHS1_tsq1205	YJL097W
ER	PHS1_tsq1205	YJL097W
ER_GO_30_3	PHS1_tsq1205	YJL097W
Golgi and ER	PHS1_tsq1205	YJL097W
Golgi and ER_GO_30_6	PHS1_tsq1205	YJL097W
lipid metabolic process	PHS1_tsq1205	YJL097W
lipid metabolic process_GO_30_4	PHS1_tsq1205	YJL097W
lipids	PHS1_tsq1205	YJL097W
lipids_GO_30_7	PHS1_tsq1205	YJL097W
metabolic	PHS1_tsq1205	YJL097W
metabolic_GO_30_7	PHS1_tsq1205	YJL097W
monocarboxylic acid metabolic process	PHS1_tsq1205	YJL097W
monocarboxylic acid metabolic process_GO_30_1	PHS1_tsq1205	YJL097W
vacuole	PHS1_tsq1205	YJL097W
vacuole_GO_30_3	PHS1_tsq1205	YJL097W
vacuoles	PHS1_tsq1205	YJL097W
vacuoles_GO_30_1	PHS1_tsq1205	YJL097W
all_queries	PHS1_tsq1440	YJL097W
all_queries_30_11	PHS1_tsq1440	YJL097W
endomembrane system	PHS1_tsq1440	YJL097W
endomembrane system_GO_30_4	PHS1_tsq1440	YJL097W
endoplasmic reticulum	PHS1_tsq1440	YJL097W
endoplasmic reticulum_GO_30_11	PHS1_tsq1440	YJL097W
ER	PHS1_tsq1440	YJL097W
ER_GO_30_11	PHS1_tsq1440	YJL097W
Golgi and ER	PHS1_tsq1440	YJL097W
Golgi and ER_GO_30_1	PHS1_tsq1440	YJL097W
lipid metabolic process	PHS1_tsq1440	YJL097W
lipid metabolic process_GO_30_7	PHS1_tsq1440	YJL097W
lipids	PHS1_tsq1440	YJL097W
lipids_GO_30_9	PHS1_tsq1440	YJL097W
metabolic	PHS1_tsq1440	YJL097W
metabolic_GO_30_11	PHS1_tsq1440	YJL097W
monocarboxylic acid metabolic process	PHS1_tsq1440	YJL097W
monocarboxylic acid metabolic process_GO_30_3	PHS1_tsq1440	YJL097W
vacuole	PHS1_tsq1440	YJL097W
vacuole_GO_30_1	PHS1_tsq1440	YJL097W
vacuoles	PHS1_tsq1440	YJL097W
vacuoles_GO_30_1	PHS1_tsq1440	YJL097W
all_queries	PIB1_dma1061	YDR313C
cytoplasmic vesicle	PIB1_dma1061	YDR313C
cytoplasmic vesicle_GO_30_2	PIB1_dma1061	YDR313C
endomembrane system	PIB1_dma1061	YDR313C
endomembrane system_GO_30_13	PIB1_dma1061	YDR313C
lipid binding	PIB1_dma1061	YDR313C
lipid binding_GO_30_1	PIB1_dma1061	YDR313C
lipids	PIB1_dma1061	YDR313C
lipids_GO_30_2	PIB1_dma1061	YDR313C
protein modification by small protein conjugation or removal	PIB1_dma1061	YDR313C
protein modification by small protein conjugation or removal_GO_30_2	PIB1_dma1061	YDR313C
vacuole	PIB1_dma1061	YDR313C
vacuole_GO_30_1	PIB1_dma1061	YDR313C
vacuoles	PIB1_dma1061	YDR313C
vacuoles_GO_30_10	PIB1_dma1061	YDR313C
all_queries	PIB1_sn364	YDR313C
cytoplasmic vesicle	PIB1_sn364	YDR313C
cytoplasmic vesicle_GO_30_2	PIB1_sn364	YDR313C
endomembrane system	PIB1_sn364	YDR313C
endomembrane system_GO_30_5	PIB1_sn364	YDR313C
lipid binding	PIB1_sn364	YDR313C
lipid binding_GO_30_1	PIB1_sn364	YDR313C
lipids	PIB1_sn364	YDR313C
lipids_GO_30_11	PIB1_sn364	YDR313C
protein modification by small protein conjugation or removal	PIB1_sn364	YDR313C
protein modification by small protein conjugation or removal_GO_30_3	PIB1_sn364	YDR313C
vacuole	PIB1_sn364	YDR313C
vacuole_GO_30_3	PIB1_sn364	YDR313C
vacuoles	PIB1_sn364	YDR313C
vacuoles_GO_30_8	PIB1_sn364	YDR313C
all_queries	PIB2_dma1597	YGL023C
mitochondria and respiration	PIB2_dma1597	YGL023C
mitochondria and respiration_GO_30_3	PIB2_dma1597	YGL023C
mitochondrion	PIB2_dma1597	YGL023C
mitochondrion_GO_30_22	PIB2_dma1597	YGL023C
all_queries	PIB2_sn535	YGL023C
mitochondria and respiration	PIB2_sn535	YGL023C
mitochondria and respiration_GO_30_8	PIB2_sn535	YGL023C
mitochondrion	PIB2_sn535	YGL023C
mitochondrion_GO_30_22	PIB2_sn535	YGL023C
all_queries	PIF1_sn1254	YML061C
all_queries_30_11	PIF1_sn1254	YML061C
cell cycle	PIF1_sn1254	YML061C
cell cycle_GO_30_3	PIF1_sn1254	YML061C
cellular response to DNA damage stimulus	PIF1_sn1254	YML061C
cellular response to DNA damage stimulus_GO_30_3	PIF1_sn1254	YML061C
chromatin	PIF1_sn1254	YML061C
chromatin_GO_30_8	PIF1_sn1254	YML061C
chromosome	PIF1_sn1254	YML061C
chromosome_GO_30_1	PIF1_sn1254	YML061C
DNA recombination	PIF1_sn1254	YML061C
DNA recombination_GO_30_1	PIF1_sn1254	YML061C
DNA repair	PIF1_sn1254	YML061C
DNA repair_GO_30_2	PIF1_sn1254	YML061C
DNA replication	PIF1_sn1254	YML061C
DNA replication_GO_30_1	PIF1_sn1254	YML061C
metabolic	PIF1_sn1254	YML061C
metabolic_GO_30_11	PIF1_sn1254	YML061C
mitochondria and respiration	PIF1_sn1254	YML061C
mitochondria and respiration_GO_30_4	PIF1_sn1254	YML061C
mitochondrial envelope	PIF1_sn1254	YML061C
mitochondrial envelope_GO_30_6	PIF1_sn1254	YML061C
mitochondrion	PIF1_sn1254	YML061C
mitochondrion organization	PIF1_sn1254	YML061C
mitochondrion organization_GO_30_7	PIF1_sn1254	YML061C
mitochondrion_GO_30_12	PIF1_sn1254	YML061C
regulation of DNA metabolic process	PIF1_sn1254	YML061C
regulation of DNA metabolic process_GO_30_3	PIF1_sn1254	YML061C
regulation of organelle organization	PIF1_sn1254	YML061C
regulation of organelle organization_GO_30_6	PIF1_sn1254	YML061C
telomere organization	PIF1_sn1254	YML061C
telomere organization_GO_30_1	PIF1_sn1254	YML061C
all_queries	PIH1_dma2108	YHR034C
ribosomes and translation	PIH1_dma2108	YHR034C
ribosomes and translation_GO_30_11	PIH1_dma2108	YHR034C
rRNA processing	PIH1_dma2108	YHR034C
rRNA processing_GO_30_1	PIH1_dma2108	YHR034C
transcription and mRNA processing	PIH1_dma2108	YHR034C
transcription and mRNA processing_GO_30_19	PIH1_dma2108	YHR034C
all_queries	PIK1_tsq1076	YNL267W
all_queries_30_5	PIK1_tsq1076	YNL267W
endomembrane system	PIK1_tsq1076	YNL267W
endomembrane system_GO_30_12	PIK1_tsq1076	YNL267W
Golgi	PIK1_tsq1076	YNL267W
Golgi and ER	PIK1_tsq1076	YNL267W
Golgi and ER_GO_30_15	PIK1_tsq1076	YNL267W
Golgi apparatus	PIK1_tsq1076	YNL267W
Golgi apparatus_GO_30_2	PIK1_tsq1076	YNL267W
Golgi_GO_30_3	PIK1_tsq1076	YNL267W
lipid metabolic process	PIK1_tsq1076	YNL267W
lipid metabolic process_GO_30_6	PIK1_tsq1076	YNL267W
lipids	PIK1_tsq1076	YNL267W
lipids_GO_30_6	PIK1_tsq1076	YNL267W
metabolic	PIK1_tsq1076	YNL267W
metabolic_GO_30_5	PIK1_tsq1076	YNL267W
all_queries	PIK1_tsq1077	YNL267W
all_queries_30_10	PIK1_tsq1077	YNL267W
endomembrane system	PIK1_tsq1077	YNL267W
endomembrane system_GO_30_12	PIK1_tsq1077	YNL267W
Golgi	PIK1_tsq1077	YNL267W
Golgi and ER	PIK1_tsq1077	YNL267W
Golgi and ER_GO_30_15	PIK1_tsq1077	YNL267W
Golgi apparatus	PIK1_tsq1077	YNL267W
Golgi apparatus_GO_30_2	PIK1_tsq1077	YNL267W
Golgi_GO_30_3	PIK1_tsq1077	YNL267W
lipid metabolic process	PIK1_tsq1077	YNL267W
lipid metabolic process_GO_30_3	PIK1_tsq1077	YNL267W
lipids	PIK1_tsq1077	YNL267W
lipids_GO_30_6	PIK1_tsq1077	YNL267W
metabolic	PIK1_tsq1077	YNL267W
metabolic_GO_30_10	PIK1_tsq1077	YNL267W
all_queries	PIL1_dma1854	YGR086C
endocytosis	PIL1_dma1854	YGR086C
endocytosis_GO_30_2	PIL1_dma1854	YGR086C
Golgi and ER	PIL1_dma1854	YGR086C
Golgi and ER_GO_30_16	PIL1_dma1854	YGR086C
lipid binding	PIL1_dma1854	YGR086C
lipid binding_GO_30_1	PIL1_dma1854	YGR086C
lipids	PIL1_dma1854	YGR086C
lipids_GO_30_5	PIL1_dma1854	YGR086C
mitochondria and respiration	PIL1_dma1854	YGR086C
mitochondria and respiration_GO_30_20	PIL1_dma1854	YGR086C
mitochondrial envelope	PIL1_dma1854	YGR086C
mitochondrial envelope_GO_30_2	PIL1_dma1854	YGR086C
mitochondrion	PIL1_dma1854	YGR086C
mitochondrion_GO_30_15	PIL1_dma1854	YGR086C
regulation of protein modification process	PIL1_dma1854	YGR086C
regulation of protein modification process_GO_30_1	PIL1_dma1854	YGR086C
response to heat	PIL1_dma1854	YGR086C
response to heat_GO_30_1	PIL1_dma1854	YGR086C
all_queries	PIL1_sn439	YGR086C
endocytosis	PIL1_sn439	YGR086C
endocytosis_GO_30_3	PIL1_sn439	YGR086C
Golgi and ER	PIL1_sn439	YGR086C
Golgi and ER_GO_30_3	PIL1_sn439	YGR086C
lipid binding	PIL1_sn439	YGR086C
lipid binding_GO_30_1	PIL1_sn439	YGR086C
lipids	PIL1_sn439	YGR086C
lipids_GO_30_10	PIL1_sn439	YGR086C
mitochondria and respiration	PIL1_sn439	YGR086C
mitochondria and respiration_GO_30_6	PIL1_sn439	YGR086C
mitochondrial envelope	PIL1_sn439	YGR086C
mitochondrial envelope_GO_30_3	PIL1_sn439	YGR086C
mitochondrion	PIL1_sn439	YGR086C
mitochondrion_GO_30_5	PIL1_sn439	YGR086C
regulation of protein modification process	PIL1_sn439	YGR086C
response to heat	PIL1_sn439	YGR086C
response to heat_GO_30_2	PIL1_sn439	YGR086C
all_queries	PIN2_dma4533	YOR104W
budding	PIN2_dma4533	YOR104W
budding_GO_30_6	PIN2_dma4533	YOR104W
cellular bud	PIN2_dma4533	YOR104W
cellular bud_GO_30_4	PIN2_dma4533	YOR104W
site of polarized growth	PIN2_dma4533	YOR104W
site of polarized growth_GO_30_6	PIN2_dma4533	YOR104W
vacuole	PIN2_dma4533	YOR104W
vacuole_GO_30_7	PIN2_dma4533	YOR104W
vacuoles	PIN2_dma4533	YOR104W
vacuoles_GO_30_2	PIN2_dma4533	YOR104W
all_queries	PIN2_sn1104	YOR104W
budding	PIN2_sn1104	YOR104W
budding_GO_30_3	PIN2_sn1104	YOR104W
cellular bud	PIN2_sn1104	YOR104W
cellular bud_GO_30_3	PIN2_sn1104	YOR104W
site of polarized growth	PIN2_sn1104	YOR104W
site of polarized growth_GO_30_1	PIN2_sn1104	YOR104W
vacuole	PIN2_sn1104	YOR104W
vacuole_GO_30_2	PIN2_sn1104	YOR104W
vacuoles	PIN2_sn1104	YOR104W
vacuoles_GO_30_2	PIN2_sn1104	YOR104W
all_queries	PIN3_sn551	YPR154W
cell cortex	PIN3_sn551	YPR154W
cell cortex_GO_30_4	PIN3_sn551	YPR154W
cytoskeleton	PIN3_sn551	YPR154W
cytoskeleton and microtubules	PIN3_sn551	YPR154W
cytoskeleton and microtubules_GO_30_6	PIN3_sn551	YPR154W
cytoskeleton organization	PIN3_sn551	YPR154W
cytoskeleton organization_GO_30_7	PIN3_sn551	YPR154W
cytoskeleton_GO_30_1	PIN3_sn551	YPR154W
regulation of organelle organization	PIN3_sn551	YPR154W
regulation of organelle organization_GO_30_1	PIN3_sn551	YPR154W
all_queries	PIN4_dma123	YBL051C
cell cycle	PIN4_dma123	YBL051C
cell cycle_GO_30_6	PIN4_dma123	YBL051C
cellular response to DNA damage stimulus	PIN4_dma123	YBL051C
cellular response to DNA damage stimulus_GO_30_7	PIN4_dma123	YBL051C
mitotic cell cycle	PIN4_dma123	YBL051C
mitotic cell cycle_GO_30_2	PIN4_dma123	YBL051C
mRNA binding	PIN4_dma123	YBL051C
mRNA binding_GO_30_1	PIN4_dma123	YBL051C
regulation of cell cycle	PIN4_dma123	YBL051C
regulation of cell cycle_GO_30_1	PIN4_dma123	YBL051C
transcription and mRNA processing	PIN4_dma123	YBL051C
transcription and mRNA processing_GO_30_18	PIN4_dma123	YBL051C
all_queries	PIN4_sn1352	YBL051C
cell cycle	PIN4_sn1352	YBL051C
cell cycle_GO_30_6	PIN4_sn1352	YBL051C
cellular response to DNA damage stimulus	PIN4_sn1352	YBL051C
cellular response to DNA damage stimulus_GO_30_5	PIN4_sn1352	YBL051C
mitotic cell cycle	PIN4_sn1352	YBL051C
mitotic cell cycle_GO_30_7	PIN4_sn1352	YBL051C
mRNA binding	PIN4_sn1352	YBL051C
mRNA binding_GO_30_3	PIN4_sn1352	YBL051C
regulation of cell cycle	PIN4_sn1352	YBL051C
regulation of cell cycle_GO_30_1	PIN4_sn1352	YBL051C
transcription and mRNA processing	PIN4_sn1352	YBL051C
transcription and mRNA processing_GO_30_2	PIN4_sn1352	YBL051C
all_queries	PIP2_dma4764	YOR363C
all_queries_30_16	PIP2_dma4764	YOR363C
lipid metabolic process	PIP2_dma4764	YOR363C
lipid metabolic process_GO_30_2	PIP2_dma4764	YOR363C
lipids	PIP2_dma4764	YOR363C
lipids_GO_30_10	PIP2_dma4764	YOR363C
metabolic	PIP2_dma4764	YOR363C
metabolic_GO_30_16	PIP2_dma4764	YOR363C
monocarboxylic acid metabolic process	PIP2_dma4764	YOR363C
monocarboxylic acid metabolic process_GO_30_1	PIP2_dma4764	YOR363C
nucleic acid binding transcription factor activity	PIP2_dma4764	YOR363C
nucleic acid binding transcription factor activity_GO_30_1	PIP2_dma4764	YOR363C
transcription	PIP2_dma4764	YOR363C
transcription and mRNA processing	PIP2_dma4764	YOR363C
transcription and mRNA processing_GO_30_4	PIP2_dma4764	YOR363C
transcription from RNA polymerase II promoter	PIP2_dma4764	YOR363C
transcription from RNA polymerase II promoter_GO_30_5	PIP2_dma4764	YOR363C
transcription_GO_30_6	PIP2_dma4764	YOR363C
all_queries	PIP2_sn1912	YOR363C
all_queries_30_8	PIP2_sn1912	YOR363C
lipid metabolic process	PIP2_sn1912	YOR363C
lipid metabolic process_GO_30_5	PIP2_sn1912	YOR363C
lipids	PIP2_sn1912	YOR363C
lipids_GO_30_2	PIP2_sn1912	YOR363C
metabolic	PIP2_sn1912	YOR363C
metabolic_GO_30_8	PIP2_sn1912	YOR363C
monocarboxylic acid metabolic process	PIP2_sn1912	YOR363C
monocarboxylic acid metabolic process_GO_30_3	PIP2_sn1912	YOR363C
nucleic acid binding transcription factor activity	PIP2_sn1912	YOR363C
nucleic acid binding transcription factor activity_GO_30_2	PIP2_sn1912	YOR363C
transcription	PIP2_sn1912	YOR363C
transcription and mRNA processing	PIP2_sn1912	YOR363C
transcription and mRNA processing_GO_30_4	PIP2_sn1912	YOR363C
transcription from RNA polymerase II promoter	PIP2_sn1912	YOR363C
transcription from RNA polymerase II promoter_GO_30_3	PIP2_sn1912	YOR363C
transcription_GO_30_4	PIP2_sn1912	YOR363C
all_queries	PKC1_tsa537	YBL105C
budding	PKC1_tsa537	YBL105C
budding_GO_30_2	PKC1_tsa537	YBL105C
cell cycle	PKC1_tsa537	YBL105C
cell cycle_GO_30_2	PKC1_tsa537	YBL105C
cell wall organization or biogenesis	PKC1_tsa537	YBL105C
cell wall organization or biogenesis_GO_30_2	PKC1_tsa537	YBL105C
cellular bud	PKC1_tsa537	YBL105C
cellular bud_GO_30_2	PKC1_tsa537	YBL105C
cytokinesis	PKC1_tsa537	YBL105C
cytokinesis_GO_30_1	PKC1_tsa537	YBL105C
cytoskeleton	PKC1_tsa537	YBL105C
cytoskeleton and microtubules	PKC1_tsa537	YBL105C
cytoskeleton and microtubules_GO_30_1	PKC1_tsa537	YBL105C
cytoskeleton organization	PKC1_tsa537	YBL105C
cytoskeleton organization_GO_30_4	PKC1_tsa537	YBL105C
cytoskeleton_GO_30_4	PKC1_tsa537	YBL105C
mitotic cell cycle	PKC1_tsa537	YBL105C
mitotic cell cycle_GO_30_5	PKC1_tsa537	YBL105C
organelle assembly	PKC1_tsa537	YBL105C
organelle assembly_GO_30_2	PKC1_tsa537	YBL105C
RNA catabolic process	PKC1_tsa537	YBL105C
RNA catabolic process_GO_30_4	PKC1_tsa537	YBL105C
site of polarized growth	PKC1_tsa537	YBL105C
site of polarized growth_GO_30_5	PKC1_tsa537	YBL105C
all_queries	PKC1_tsa538	YBL105C
budding	PKC1_tsa538	YBL105C
budding_GO_30_2	PKC1_tsa538	YBL105C
cell cycle	PKC1_tsa538	YBL105C
cell cycle_GO_30_2	PKC1_tsa538	YBL105C
cell wall organization or biogenesis	PKC1_tsa538	YBL105C
cell wall organization or biogenesis_GO_30_2	PKC1_tsa538	YBL105C
cellular bud	PKC1_tsa538	YBL105C
cellular bud_GO_30_2	PKC1_tsa538	YBL105C
cytokinesis	PKC1_tsa538	YBL105C
cytokinesis_GO_30_1	PKC1_tsa538	YBL105C
cytoskeleton	PKC1_tsa538	YBL105C
cytoskeleton and microtubules	PKC1_tsa538	YBL105C
cytoskeleton and microtubules_GO_30_1	PKC1_tsa538	YBL105C
cytoskeleton organization	PKC1_tsa538	YBL105C
cytoskeleton organization_GO_30_4	PKC1_tsa538	YBL105C
cytoskeleton_GO_30_4	PKC1_tsa538	YBL105C
mitotic cell cycle	PKC1_tsa538	YBL105C
mitotic cell cycle_GO_30_5	PKC1_tsa538	YBL105C
organelle assembly	PKC1_tsa538	YBL105C
organelle assembly_GO_30_2	PKC1_tsa538	YBL105C
RNA catabolic process	PKC1_tsa538	YBL105C
RNA catabolic process_GO_30_4	PKC1_tsa538	YBL105C
site of polarized growth	PKC1_tsa538	YBL105C
site of polarized growth_GO_30_5	PKC1_tsa538	YBL105C
all_queries	PKC1_tsa539	YBL105C
budding	PKC1_tsa539	YBL105C
budding_GO_30_2	PKC1_tsa539	YBL105C
cell cycle	PKC1_tsa539	YBL105C
cell cycle_GO_30_2	PKC1_tsa539	YBL105C
cell wall organization or biogenesis	PKC1_tsa539	YBL105C
cell wall organization or biogenesis_GO_30_2	PKC1_tsa539	YBL105C
cellular bud	PKC1_tsa539	YBL105C
cellular bud_GO_30_2	PKC1_tsa539	YBL105C
cytokinesis	PKC1_tsa539	YBL105C
cytokinesis_GO_30_1	PKC1_tsa539	YBL105C
cytoskeleton	PKC1_tsa539	YBL105C
cytoskeleton and microtubules	PKC1_tsa539	YBL105C
cytoskeleton and microtubules_GO_30_1	PKC1_tsa539	YBL105C
cytoskeleton organization	PKC1_tsa539	YBL105C
cytoskeleton organization_GO_30_4	PKC1_tsa539	YBL105C
cytoskeleton_GO_30_4	PKC1_tsa539	YBL105C
mitotic cell cycle	PKC1_tsa539	YBL105C
mitotic cell cycle_GO_30_5	PKC1_tsa539	YBL105C
organelle assembly	PKC1_tsa539	YBL105C
organelle assembly_GO_30_2	PKC1_tsa539	YBL105C
RNA catabolic process	PKC1_tsa539	YBL105C
RNA catabolic process_GO_30_4	PKC1_tsa539	YBL105C
site of polarized growth	PKC1_tsa539	YBL105C
site of polarized growth_GO_30_5	PKC1_tsa539	YBL105C
all_queries	PKC1_tsq535	YBL105C
budding	PKC1_tsq535	YBL105C
budding_GO_30_2	PKC1_tsq535	YBL105C
cell cycle	PKC1_tsq535	YBL105C
cell cycle_GO_30_2	PKC1_tsq535	YBL105C
cell wall organization or biogenesis	PKC1_tsq535	YBL105C
cell wall organization or biogenesis_GO_30_2	PKC1_tsq535	YBL105C
cellular bud	PKC1_tsq535	YBL105C
cellular bud_GO_30_2	PKC1_tsq535	YBL105C
cytokinesis	PKC1_tsq535	YBL105C
cytokinesis_GO_30_1	PKC1_tsq535	YBL105C
cytoskeleton	PKC1_tsq535	YBL105C
cytoskeleton and microtubules	PKC1_tsq535	YBL105C
cytoskeleton and microtubules_GO_30_12	PKC1_tsq535	YBL105C
cytoskeleton organization	PKC1_tsq535	YBL105C
cytoskeleton organization_GO_30_4	PKC1_tsq535	YBL105C
cytoskeleton_GO_30_4	PKC1_tsq535	YBL105C
mitotic cell cycle	PKC1_tsq535	YBL105C
mitotic cell cycle_GO_30_9	PKC1_tsq535	YBL105C
organelle assembly	PKC1_tsq535	YBL105C
organelle assembly_GO_30_2	PKC1_tsq535	YBL105C
RNA catabolic process	PKC1_tsq535	YBL105C
RNA catabolic process_GO_30_4	PKC1_tsq535	YBL105C
site of polarized growth	PKC1_tsq535	YBL105C
site of polarized growth_GO_30_5	PKC1_tsq535	YBL105C
all_queries	PKC1_tsq537	YBL105C
budding	PKC1_tsq537	YBL105C
budding_GO_30_7	PKC1_tsq537	YBL105C
cell cycle	PKC1_tsq537	YBL105C
cell cycle_GO_30_9	PKC1_tsq537	YBL105C
cell wall organization or biogenesis	PKC1_tsq537	YBL105C
cell wall organization or biogenesis_GO_30_1	PKC1_tsq537	YBL105C
cellular bud	PKC1_tsq537	YBL105C
cellular bud_GO_30_2	PKC1_tsq537	YBL105C
cytokinesis	PKC1_tsq537	YBL105C
cytokinesis_GO_30_1	PKC1_tsq537	YBL105C
cytoskeleton	PKC1_tsq537	YBL105C
cytoskeleton and microtubules	PKC1_tsq537	YBL105C
cytoskeleton and microtubules_GO_30_5	PKC1_tsq537	YBL105C
cytoskeleton organization	PKC1_tsq537	YBL105C
cytoskeleton_GO_30_2	PKC1_tsq537	YBL105C
mitotic cell cycle	PKC1_tsq537	YBL105C
mitotic cell cycle_GO_30_4	PKC1_tsq537	YBL105C
organelle assembly	PKC1_tsq537	YBL105C
organelle assembly_GO_30_2	PKC1_tsq537	YBL105C
RNA catabolic process	PKC1_tsq537	YBL105C
RNA catabolic process_GO_30_4	PKC1_tsq537	YBL105C
site of polarized growth	PKC1_tsq537	YBL105C
site of polarized growth_GO_30_7	PKC1_tsq537	YBL105C
all_queries	PKC1_tsq538	YBL105C
budding	PKC1_tsq538	YBL105C
budding_GO_30_2	PKC1_tsq538	YBL105C
cell cycle	PKC1_tsq538	YBL105C
cell cycle_GO_30_2	PKC1_tsq538	YBL105C
cell wall organization or biogenesis	PKC1_tsq538	YBL105C
cell wall organization or biogenesis_GO_30_2	PKC1_tsq538	YBL105C
cellular bud	PKC1_tsq538	YBL105C
cellular bud_GO_30_2	PKC1_tsq538	YBL105C
cytokinesis	PKC1_tsq538	YBL105C
cytokinesis_GO_30_1	PKC1_tsq538	YBL105C
cytoskeleton	PKC1_tsq538	YBL105C
cytoskeleton and microtubules	PKC1_tsq538	YBL105C
