cluster	Gene_uniq	Gene.gene_name
lipids_GO_30_2	YLR148W	PEP3
membrane fusion	YLR148W	PEP3
membrane fusion_GO_30_1	YLR148W	PEP3
organelle fusion	YLR148W	PEP3
regulation of organelle organization	YLR148W	PEP3
regulation of organelle organization_GO_30_2	YLR148W	PEP3
regulation of transport	YLR148W	PEP3
regulation of transport_GO_30_2	YLR148W	PEP3
vacuole	YLR148W	PEP3
vacuole organization	YLR148W	PEP3
vacuole organization_GO_30_1	YLR148W	PEP3
vacuole_GO_30_2	YLR148W	PEP3
vacuoles	YLR148W	PEP3
vacuoles_GO_30_2	YLR148W	PEP3
vesicle organization	YLR148W	PEP3
vesicle organization_GO_30_1	YLR148W	PEP3
all_queries	YLR149C	YLR149C
all_queries_30_26	YLR149C	YLR149C
all_queries	YLR150W	STM1
all_queries_30_23	YLR150W	STM1
chromatin	YLR150W	STM1
chromatin_GO_30_1	YLR150W	STM1
regulation of translation	YLR150W	STM1
ribosomes and translation	YLR150W	STM1
ribosomes and translation_GO_30_4	YLR150W	STM1
telomere organization	YLR150W	STM1
telomere organization_GO_30_1	YLR150W	STM1
all_queries	YLR151C	PCD1
all_queries_30_44	YLR151C	PCD1
cellular response to DNA damage stimulus	YLR151C	PCD1
cellular response to DNA damage stimulus_GO_30_1	YLR151C	PCD1
cofactor metabolic process	YLR151C	PCD1
cofactor metabolic process_GO_30_2	YLR151C	PCD1
DNA repair	YLR151C	PCD1
DNA repair_GO_30_2	YLR151C	PCD1
metabolic	YLR151C	PCD1
metabolic_GO_30_1	YLR151C	PCD1
nucleobase-containing small molecule metabolic process	YLR151C	PCD1
nucleobase-containing small molecule metabolic process_GO_30_1	YLR151C	PCD1
peroxisome	YLR151C	PCD1
peroxisome_GO_30_1	YLR151C	PCD1
peroxisomes	YLR151C	PCD1
peroxisomes_GO_30_1	YLR151C	PCD1
all_queries	YLR152C	YLR152C
all_queries_30_1	YLR152C	YLR152C
all_queries	YLR153C_DAMP	ACS2
all_queries_30_45	YLR153C_DAMP	ACS2
chromatin	YLR153C_DAMP	ACS2
chromatin organization	YLR153C_DAMP	ACS2
chromatin organization_GO_30_4	YLR153C_DAMP	ACS2
chromatin_GO_30_1	YLR153C_DAMP	ACS2
cofactor metabolic process	YLR153C_DAMP	ACS2
cofactor metabolic process_GO_30_2	YLR153C_DAMP	ACS2
histone modification	YLR153C_DAMP	ACS2
histone modification_GO_30_1	YLR153C_DAMP	ACS2
metabolic	YLR153C_DAMP	ACS2
metabolic_GO_30_14	YLR153C_DAMP	ACS2
nucleolus	YLR153C_DAMP	ACS2
nucleolus_GO_30_1	YLR153C_DAMP	ACS2
peptidyl-amino acid modification	YLR153C_DAMP	ACS2
all_queries	YLR154C	RNH203
all_queries_30_49	YLR154C	RNH203
DNA replication	YLR154C	RNH203
DNA replication_GO_30_1	YLR154C	RNH203
RNA catabolic process	YLR154C	RNH203
RNA catabolic process_GO_30_1	YLR154C	RNH203
all_queries	YLR158C	ASP3-3
all_queries_30_3	YLR158C	ASP3-3
cellular amino acid metabolic process	YLR158C	ASP3-3
cellular amino acid metabolic process_GO_30_1	YLR158C	ASP3-3
metabolic	YLR158C	ASP3-3
metabolic_GO_30_11	YLR158C	ASP3-3
monocarboxylic acid metabolic process	YLR158C	ASP3-3
monocarboxylic acid metabolic process_GO_30_2	YLR158C	ASP3-3
all_queries	YLR160C	ASP3-4
all_queries_30_5	YLR160C	ASP3-4
cellular amino acid metabolic process	YLR160C	ASP3-4
cellular amino acid metabolic process_GO_30_1	YLR160C	ASP3-4
metabolic	YLR160C	ASP3-4
metabolic_GO_30_9	YLR160C	ASP3-4
monocarboxylic acid metabolic process	YLR160C	ASP3-4
monocarboxylic acid metabolic process_GO_30_2	YLR160C	ASP3-4
all_queries	YLR164W	SHH4
all_queries_30_23	YLR164W	SHH4
cellular respiration	YLR164W	SHH4
cellular respiration_GO_30_1	YLR164W	SHH4
generation of precursor metabolites and energy	YLR164W	SHH4
generation of precursor metabolites and energy_GO_30_1	YLR164W	SHH4
metabolic	YLR164W	SHH4
metabolic_GO_30_3	YLR164W	SHH4
mitochondria and respiration	YLR164W	SHH4
mitochondria and respiration_GO_30_6	YLR164W	SHH4
mitochondrial envelope	YLR164W	SHH4
mitochondrial envelope_GO_30_1	YLR164W	SHH4
mitochondrion	YLR164W	SHH4
mitochondrion_GO_30_6	YLR164W	SHH4
nucleobase-containing small molecule metabolic process	YLR164W	SHH4
nucleobase-containing small molecule metabolic process_GO_30_1	YLR164W	SHH4
all_queries	YLR165C	PUS5
all_queries_30_15	YLR165C	PUS5
mitochondria and respiration	YLR165C	PUS5
mitochondria and respiration_GO_30_4	YLR165C	PUS5
mitochondrion	YLR165C	PUS5
mitochondrion_GO_30_6	YLR165C	PUS5
ribosomes and translation	YLR165C	PUS5
ribosomes and translation_GO_30_1	YLR165C	PUS5
RNA modification	YLR165C	PUS5
RNA modification_GO_30_1	YLR165C	PUS5
rRNA processing	YLR165C	PUS5
rRNA processing_GO_30_1	YLR165C	PUS5
transcription and mRNA processing	YLR165C	PUS5
transcription and mRNA processing_GO_30_2	YLR165C	PUS5
all_queries	YLR166C_TSQ66	SEC10
all_queries_30_10	YLR166C_TSQ66	SEC10
budding	YLR166C_TSQ66	SEC10
budding_GO_30_2	YLR166C_TSQ66	SEC10
cell cortex	YLR166C_TSQ66	SEC10
cell cortex_GO_30_1	YLR166C_TSQ66	SEC10
cellular bud	YLR166C_TSQ66	SEC10
cellular bud_GO_30_3	YLR166C_TSQ66	SEC10
Golgi	YLR166C_TSQ66	SEC10
Golgi and ER	YLR166C_TSQ66	SEC10
Golgi and ER_GO_30_2	YLR166C_TSQ66	SEC10
Golgi vesicle transport	YLR166C_TSQ66	SEC10
Golgi vesicle transport_GO_30_2	YLR166C_TSQ66	SEC10
Golgi_GO_30_1	YLR166C_TSQ66	SEC10
site of polarized growth	YLR166C_TSQ66	SEC10
site of polarized growth_GO_30_3	YLR166C_TSQ66	SEC10
all_queries	YLR168C	UPS2
all_queries_30_9	YLR168C	UPS2
ion transport	YLR168C	UPS2
ion transport_GO_30_1	YLR168C	UPS2
lipid metabolic process	YLR168C	UPS2
lipid metabolic process_GO_30_2	YLR168C	UPS2
lipid transport	YLR168C	UPS2
lipids	YLR168C	UPS2
lipids_GO_30_1	YLR168C	UPS2
metabolic	YLR168C	UPS2
metabolic_GO_30_1	YLR168C	UPS2
mitochondria and respiration	YLR168C	UPS2
mitochondria and respiration_GO_30_2	YLR168C	UPS2
mitochondrial envelope	YLR168C	UPS2
mitochondrial envelope_GO_30_2	YLR168C	UPS2
mitochondrion	YLR168C	UPS2
mitochondrion organization	YLR168C	UPS2
mitochondrion organization_GO_30_3	YLR168C	UPS2
mitochondrion_GO_30_8	YLR168C	UPS2
all_queries	YLR170C	APS1
all_queries_30_68	YLR170C	APS1
cytoplasmic vesicle	YLR170C	APS1
cytoplasmic vesicle_GO_30_3	YLR170C	APS1
endomembrane system	YLR170C	APS1
endomembrane system_GO_30_13	YLR170C	APS1
Golgi	YLR170C	APS1
Golgi and ER	YLR170C	APS1
Golgi and ER_GO_30_2	YLR170C	APS1
Golgi apparatus	YLR170C	APS1
Golgi apparatus_GO_30_1	YLR170C	APS1
Golgi vesicle transport	YLR170C	APS1
Golgi vesicle transport_GO_30_3	YLR170C	APS1
Golgi_GO_30_3	YLR170C	APS1
all_queries	YLR172C	DPH5
all_queries_30_50	YLR172C	DPH5
peptidyl-amino acid modification	YLR172C	DPH5
peptidyl-amino acid modification_GO_30_2	YLR172C	DPH5
all_queries	YLR173W	YLR173W
all_queries_30_42	YLR173W	YLR173W
vacuole	YLR173W	YLR173W
vacuole_GO_30_4	YLR173W	YLR173W
vacuoles	YLR173W	YLR173W
vacuoles_GO_30_1	YLR173W	YLR173W
all_queries	YLR174W	IDP2
all_queries_30_87	YLR174W	IDP2
all_queries	YLR176C	RFX1
all_queries_30_68	YLR176C	RFX1
transcription	YLR176C	RFX1
transcription and mRNA processing	YLR176C	RFX1
transcription and mRNA processing_GO_30_5	YLR176C	RFX1
transcription from RNA polymerase II promoter	YLR176C	RFX1
transcription from RNA polymerase II promoter_GO_30_2	YLR176C	RFX1
transcription_GO_30_3	YLR176C	RFX1
all_queries	YLR177W	YLR177W
all_queries_30_47	YLR177W	YLR177W
all_queries	YLR178C	TFS1
all_queries_30_51	YLR178C	TFS1
lipid binding	YLR178C	TFS1
lipid binding_GO_30_2	YLR178C	TFS1
lipids	YLR178C	TFS1
lipids_GO_30_2	YLR178C	TFS1
vacuole	YLR178C	TFS1
vacuole_GO_30_3	YLR178C	TFS1
vacuoles	YLR178C	TFS1
vacuoles_GO_30_1	YLR178C	TFS1
all_queries	YLR179C	YLR179C
all_queries_30_61	YLR179C	YLR179C
all_queries	YLR180W	SAM1
all_queries_30_50	YLR180W	SAM1
cellular amino acid metabolic process	YLR180W	SAM1
cellular amino acid metabolic process_GO_30_2	YLR180W	SAM1
cofactor metabolic process	YLR180W	SAM1
cofactor metabolic process_GO_30_2	YLR180W	SAM1
metabolic	YLR180W	SAM1
metabolic_GO_30_9	YLR180W	SAM1
all_queries	YLR181C	VTA1
all_queries_30_19	YLR181C	VTA1
cytoplasmic vesicle	YLR181C	VTA1
cytoplasmic vesicle_GO_30_1	YLR181C	VTA1
endomembrane system	YLR181C	VTA1
endomembrane system_GO_30_4	YLR181C	VTA1
endosomal transport	YLR181C	VTA1
endosomal transport_GO_30_1	YLR181C	VTA1
Golgi and ER	YLR181C	VTA1
Golgi and ER_GO_30_5	YLR181C	VTA1
all_queries	YLR182W	SWI6
all_queries_30_32	YLR182W	SWI6
budding	YLR182W	SWI6
budding_GO_30_9	YLR182W	SWI6
cell cycle	YLR182W	SWI6
cell cycle_GO_30_9	YLR182W	SWI6
DNA recombination	YLR182W	SWI6
DNA recombination_GO_30_1	YLR182W	SWI6
meiotic cell cycle	YLR182W	SWI6
meiotic cell cycle_GO_30_5	YLR182W	SWI6
metabolic	YLR182W	SWI6
metabolic_GO_30_4	YLR182W	SWI6
mitotic cell cycle	YLR182W	SWI6
mitotic cell cycle_GO_30_3	YLR182W	SWI6
organelle fission	YLR182W	SWI6
organelle fission_GO_30_1	YLR182W	SWI6
regulation of cell cycle	YLR182W	SWI6
regulation of cell cycle_GO_30_2	YLR182W	SWI6
regulation of DNA metabolic process	YLR182W	SWI6
regulation of DNA metabolic process_GO_30_1	YLR182W	SWI6
regulation of organelle organization	YLR182W	SWI6
regulation of organelle organization_GO_30_1	YLR182W	SWI6
response to heat	YLR182W	SWI6
response to heat_GO_30_1	YLR182W	SWI6
transcription	YLR182W	SWI6
transcription and mRNA processing	YLR182W	SWI6
transcription and mRNA processing_GO_30_4	YLR182W	SWI6
transcription factor activity, protein binding	YLR182W	SWI6
transcription from RNA polymerase II promoter	YLR182W	SWI6
transcription from RNA polymerase II promoter_GO_30_7	YLR182W	SWI6
transcription_GO_30_1	YLR182W	SWI6
all_queries	YLR183C	TOS4
all_queries_30_11	YLR183C	TOS4
cellular response to DNA damage stimulus	YLR183C	TOS4
cellular response to DNA damage stimulus_GO_30_3	YLR183C	TOS4
chromatin	YLR183C	TOS4
chromatin binding	YLR183C	TOS4
chromatin binding_GO_30_1	YLR183C	TOS4
chromatin_GO_30_1	YLR183C	TOS4
chromosome	YLR183C	TOS4
chromosome_GO_30_1	YLR183C	TOS4
mitochondria and respiration	YLR183C	TOS4
mitochondria and respiration_GO_30_15	YLR183C	TOS4
mitochondrion	YLR183C	TOS4
mitochondrion_GO_30_15	YLR183C	TOS4
all_queries	YLR185W	RPL37A
all_queries_30_24	YLR185W	RPL37A
cytoplasmic translation	YLR185W	RPL37A
cytoplasmic translation_GO_30_1	YLR185W	RPL37A
ribosome	YLR185W	RPL37A
ribosome_GO_30_1	YLR185W	RPL37A
ribosomes and translation	YLR185W	RPL37A
ribosomes and translation_GO_30_5	YLR185W	RPL37A
rRNA processing	YLR185W	RPL37A
rRNA processing_GO_30_1	YLR185W	RPL37A
structural constituent of ribosome	YLR185W	RPL37A
structural constituent of ribosome_GO_30_1	YLR185W	RPL37A
transcription and mRNA processing	YLR185W	RPL37A
transcription and mRNA processing_GO_30_6	YLR185W	RPL37A
all_queries	YLR186W_DAMP	EMG1
all_queries_30_8	YLR186W_DAMP	EMG1
cytoskeleton	YLR186W_DAMP	EMG1
cytoskeleton and microtubules	YLR186W_DAMP	EMG1
cytoskeleton and microtubules_GO_30_2	YLR186W_DAMP	EMG1
cytoskeleton_GO_30_3	YLR186W_DAMP	EMG1
nucleolus	YLR186W_DAMP	EMG1
nucleolus_GO_30_1	YLR186W_DAMP	EMG1
ribosomal small subunit biogenesis	YLR186W_DAMP	EMG1
ribosomal small subunit biogenesis_GO_30_1	YLR186W_DAMP	EMG1
ribosomes and translation	YLR186W_DAMP	EMG1
ribosomes and translation_GO_30_1	YLR186W_DAMP	EMG1
RNA modification	YLR186W_DAMP	EMG1
rRNA processing	YLR186W_DAMP	EMG1
rRNA processing_GO_30_1	YLR186W_DAMP	EMG1
transcription and mRNA processing	YLR186W_DAMP	EMG1
transcription and mRNA processing_GO_30_6	YLR186W_DAMP	EMG1
all_queries	YLR187W	SKG3
all_queries_30_82	YLR187W	SKG3
budding	YLR187W	SKG3
budding_GO_30_1	YLR187W	SKG3
cellular bud	YLR187W	SKG3
cellular bud_GO_30_1	YLR187W	SKG3
site of polarized growth	YLR187W	SKG3
site of polarized growth_GO_30_1	YLR187W	SKG3
all_queries	YLR188W	MDL1
all_queries_30_1	YLR188W	MDL1
mitochondria and respiration	YLR188W	MDL1
mitochondria and respiration_GO_30_1	YLR188W	MDL1
mitochondrial envelope	YLR188W	MDL1
mitochondrial envelope_GO_30_3	YLR188W	MDL1
mitochondrion	YLR188W	MDL1
mitochondrion_GO_30_9	YLR188W	MDL1
transmembrane transport	YLR188W	MDL1
transmembrane transport_GO_30_1	YLR188W	MDL1
transmembrane transporter activity	YLR188W	MDL1
transmembrane transporter activity_GO_30_2	YLR188W	MDL1
all_queries	YLR189C	ATG26
all_queries_30_61	YLR189C	ATG26
budding	YLR189C	ATG26
budding_GO_30_1	YLR189C	ATG26
cell cycle	YLR189C	ATG26
cell cycle_GO_30_3	YLR189C	ATG26
lipid metabolic process	YLR189C	ATG26
lipid metabolic process_GO_30_2	YLR189C	ATG26
lipids	YLR189C	ATG26
lipids_GO_30_6	YLR189C	ATG26
meiotic cell cycle	YLR189C	ATG26
meiotic cell cycle_GO_30_3	YLR189C	ATG26
metabolic	YLR189C	ATG26
metabolic_GO_30_2	YLR189C	ATG26
sporulation	YLR189C	ATG26
sporulation_GO_30_3	YLR189C	ATG26
transferase activity, transferring glycosyl groups	YLR189C	ATG26
transferase activity, transferring glycosyl groups_GO_30_1	YLR189C	ATG26
all_queries	YLR190W	MMR1
all_queries_30_4	YLR190W	MMR1
budding	YLR190W	MMR1
budding_GO_30_7	YLR190W	MMR1
cellular bud	YLR190W	MMR1
cellular bud_GO_30_4	YLR190W	MMR1
mitochondria and respiration	YLR190W	MMR1
mitochondria and respiration_GO_30_3	YLR190W	MMR1
mitochondrial envelope	YLR190W	MMR1
mitochondrial envelope_GO_30_1	YLR190W	MMR1
mitochondrion	YLR190W	MMR1
mitochondrion organization	YLR190W	MMR1
mitochondrion organization_GO_30_4	YLR190W	MMR1
mitochondrion_GO_30_3	YLR190W	MMR1
organelle inheritance	YLR190W	MMR1
organelle inheritance_GO_30_1	YLR190W	MMR1
site of polarized growth	YLR190W	MMR1
site of polarized growth_GO_30_2	YLR190W	MMR1
all_queries	YLR191W	PEX13
all_queries_30_52	YLR191W	PEX13
peroxisome	YLR191W	PEX13
peroxisome_GO_30_1	YLR191W	PEX13
peroxisomes	YLR191W	PEX13
peroxisomes_GO_30_1	YLR191W	PEX13
protein targeting	YLR191W	PEX13
protein targeting_GO_30_2	YLR191W	PEX13
transmembrane transport	YLR191W	PEX13
transmembrane transport_GO_30_2	YLR191W	PEX13
all_queries	YLR192C	HCR1
all_queries_30_30	YLR192C	HCR1
cytoplasmic translation	YLR192C	HCR1
ribosomal small subunit biogenesis	YLR192C	HCR1
ribosomal small subunit biogenesis_GO_30_1	YLR192C	HCR1
ribosomes and translation	YLR192C	HCR1
ribosomes and translation_GO_30_2	YLR192C	HCR1
rRNA processing	YLR192C	HCR1
rRNA processing_GO_30_1	YLR192C	HCR1
transcription and mRNA processing	YLR192C	HCR1
transcription and mRNA processing_GO_30_5	YLR192C	HCR1
all_queries	YLR193C	UPS1
all_queries_30_83	YLR193C	UPS1
ion transport	YLR193C	UPS1
ion transport_GO_30_3	YLR193C	UPS1
lipid metabolic process	YLR193C	UPS1
lipid metabolic process_GO_30_2	YLR193C	UPS1
lipid transport	YLR193C	UPS1
lipids	YLR193C	UPS1
lipids_GO_30_6	YLR193C	UPS1
metabolic	YLR193C	UPS1
metabolic_GO_30_16	YLR193C	UPS1
mitochondria and respiration	YLR193C	UPS1
mitochondria and respiration_GO_30_5	YLR193C	UPS1
mitochondrial envelope	YLR193C	UPS1
mitochondrial envelope_GO_30_3	YLR193C	UPS1
mitochondrion	YLR193C	UPS1
mitochondrion_GO_30_12	YLR193C	UPS1
all_queries	YLR194C	YLR194C
all_queries_30_43	YLR194C	YLR194C
budding	YLR194C	YLR194C
budding_GO_30_6	YLR194C	YLR194C
cell wall	YLR194C	YLR194C
cell wall organization or biogenesis	YLR194C	YLR194C
cell wall organization or biogenesis_GO_30_1	YLR194C	YLR194C
cell wall_GO_30_1	YLR194C	YLR194C
cellular bud	YLR194C	YLR194C
cellular bud_GO_30_1	YLR194C	YLR194C
site of polarized growth	YLR194C	YLR194C
site of polarized growth_GO_30_1	YLR194C	YLR194C
vacuole	YLR194C	YLR194C
vacuole_GO_30_6	YLR194C	YLR194C
vacuoles	YLR194C	YLR194C
vacuoles_GO_30_2	YLR194C	YLR194C
all_queries	YLR199C	PBA1
all_queries_30_51	YLR199C	PBA1
all_queries	YLR200W	YKE2
all_queries_30_3	YLR200W	YKE2
cytoskeletal protein binding	YLR200W	YKE2
cytoskeletal protein binding_GO_30_1	YLR200W	YKE2
cytoskeleton and microtubules	YLR200W	YKE2
cytoskeleton and microtubules_GO_30_5	YLR200W	YKE2
DNA-templated transcription, elongation	YLR200W	YKE2
DNA-templated transcription, elongation_GO_30_1	YLR200W	YKE2
transcription	YLR200W	YKE2
transcription and mRNA processing	YLR200W	YKE2
transcription and mRNA processing_GO_30_3	YLR200W	YKE2
transcription from RNA polymerase II promoter	YLR200W	YKE2
transcription from RNA polymerase II promoter_GO_30_3	YLR200W	YKE2
transcription_GO_30_7	YLR200W	YKE2
all_queries	YLR205C	HMX1
all_queries_30_16	YLR205C	HMX1
cellular ion homeostasis	YLR205C	HMX1
cellular ion homeostasis_GO_30_1	YLR205C	HMX1
cofactor metabolic process	YLR205C	HMX1
cofactor metabolic process_GO_30_1	YLR205C	HMX1
endomembrane system	YLR205C	HMX1
endomembrane system_GO_30_12	YLR205C	HMX1
endoplasmic reticulum	YLR205C	HMX1
endoplasmic reticulum_GO_30_4	YLR205C	HMX1
ER	YLR205C	HMX1
ER_GO_30_4	YLR205C	HMX1
Golgi and ER	YLR205C	HMX1
Golgi and ER_GO_30_15	YLR205C	HMX1
metabolic	YLR205C	HMX1
metabolic_GO_30_2	YLR205C	HMX1
response to oxidative stress	YLR205C	HMX1
response to oxidative stress_GO_30_1	YLR205C	HMX1
all_queries	YLR206W	ENT2
all_queries_30_11	YLR206W	ENT2
cytoskeleton and microtubules	YLR206W	ENT2
cytoskeleton and microtubules_GO_30_4	YLR206W	ENT2
cytoskeleton organization	YLR206W	ENT2
cytoskeleton organization_GO_30_1	YLR206W	ENT2
endocytosis	YLR206W	ENT2
endocytosis_GO_30_1	YLR206W	ENT2
Golgi and ER	YLR206W	ENT2
Golgi and ER_GO_30_4	YLR206W	ENT2
site of polarized growth	YLR206W	ENT2
site of polarized growth_GO_30_1	YLR206W	ENT2
all_queries	YLR207W	HRD3
all_queries_30_9	YLR207W	HRD3
endomembrane system	YLR207W	HRD3
endomembrane system_GO_30_8	YLR207W	HRD3
endoplasmic reticulum	YLR207W	HRD3
endoplasmic reticulum_GO_30_10	YLR207W	HRD3
ER	YLR207W	HRD3
ER_GO_30_10	YLR207W	HRD3
Golgi and ER	YLR207W	HRD3
Golgi and ER_GO_30_3	YLR207W	HRD3
proteolysis involved in cellular protein catabolic process	YLR207W	HRD3
proteolysis involved in cellular protein catabolic process_GO_30_2	YLR207W	HRD3
all_queries	YLR208W_TSQ55	SEC13
all_queries_30_71	YLR208W_TSQ55	SEC13
cytoplasmic vesicle	YLR208W_TSQ55	SEC13
cytoplasmic vesicle_GO_30_2	YLR208W_TSQ55	SEC13
endomembrane system	YLR208W_TSQ55	SEC13
endomembrane system_GO_30_11	YLR208W_TSQ55	SEC13
Golgi	YLR208W_TSQ55	SEC13
Golgi and ER	YLR208W_TSQ55	SEC13
Golgi and ER_GO_30_2	YLR208W_TSQ55	SEC13
Golgi vesicle transport	YLR208W_TSQ55	SEC13
Golgi vesicle transport_GO_30_3	YLR208W_TSQ55	SEC13
Golgi_GO_30_1	YLR208W_TSQ55	SEC13
nuclear transport and organization	YLR208W_TSQ55	SEC13
nuclear transport and organization_GO_30_1	YLR208W_TSQ55	SEC13
proteolysis involved in cellular protein catabolic process	YLR208W_TSQ55	SEC13
proteolysis involved in cellular protein catabolic process_GO_30_1	YLR208W_TSQ55	SEC13
vesicle organization	YLR208W_TSQ55	SEC13
vesicle organization_GO_30_1	YLR208W_TSQ55	SEC13
all_queries	YLR209C	PNP1
all_queries_30_11	YLR209C	PNP1
cofactor metabolic process	YLR209C	PNP1
cofactor metabolic process_GO_30_1	YLR209C	PNP1
metabolic	YLR209C	PNP1
metabolic_GO_30_5	YLR209C	PNP1
nucleobase-containing small molecule metabolic process	YLR209C	PNP1
nucleobase-containing small molecule metabolic process_GO_30_2	YLR209C	PNP1
transferase activity, transferring glycosyl groups	YLR209C	PNP1
transferase activity, transferring glycosyl groups_GO_30_1	YLR209C	PNP1
all_queries	YLR210W	CLB4
all_queries_30_3	YLR210W	CLB4
budding	YLR210W	CLB4
budding_GO_30_10	YLR210W	CLB4
cell cycle	YLR210W	CLB4
cell cycle_GO_30_6	YLR210W	CLB4
cytoskeleton	YLR210W	CLB4
cytoskeleton and microtubules	YLR210W	CLB4
cytoskeleton and microtubules_GO_30_5	YLR210W	CLB4
cytoskeleton organization	YLR210W	CLB4
cytoskeleton organization_GO_30_2	YLR210W	CLB4
cytoskeleton_GO_30_1	YLR210W	CLB4
microtubule organizing center	YLR210W	CLB4
mitotic cell cycle	YLR210W	CLB4
mitotic cell cycle_GO_30_1	YLR210W	CLB4
organelle assembly	YLR210W	CLB4
organelle assembly_GO_30_2	YLR210W	CLB4
organelle fission	YLR210W	CLB4
organelle fission_GO_30_3	YLR210W	CLB4
regulation of cell cycle	YLR210W	CLB4
regulation of cell cycle_GO_30_1	YLR210W	CLB4
regulation of organelle organization	YLR210W	CLB4
regulation of organelle organization_GO_30_1	YLR210W	CLB4
regulation of protein modification process	YLR210W	CLB4
regulation of protein modification process_GO_30_1	YLR210W	CLB4
all_queries	YLR211C	ATG38
all_queries_30_23	YLR211C	ATG38
vacuole	YLR211C	ATG38
vacuole_GO_30_3	YLR211C	ATG38
vacuoles	YLR211C	ATG38
vacuoles_GO_30_7	YLR211C	ATG38
all_queries	YLR213C	CRR1
all_queries_30_5	YLR213C	CRR1
budding	YLR213C	CRR1
budding_GO_30_6	YLR213C	CRR1
cell cycle	YLR213C	CRR1
cell cycle_GO_30_5	YLR213C	CRR1
cell wall	YLR213C	CRR1
cell wall organization or biogenesis	YLR213C	CRR1
cell wall organization or biogenesis_GO_30_2	YLR213C	CRR1
cell wall_GO_30_1	YLR213C	CRR1
meiotic cell cycle	YLR213C	CRR1
meiotic cell cycle_GO_30_4	YLR213C	CRR1
sporulation	YLR213C	CRR1
sporulation_GO_30_1	YLR213C	CRR1
vacuole	YLR213C	CRR1
vacuole_GO_30_5	YLR213C	CRR1
vacuoles	YLR213C	CRR1
vacuoles_GO_30_8	YLR213C	CRR1
all_queries	YLR214W	FRE1
all_queries_30_14	YLR214W	FRE1
ion transport	YLR214W	FRE1
ion transport_GO_30_3	YLR214W	FRE1
all_queries	YLR216C	CPR6
all_queries_30_3	YLR216C	CPR6
all_queries	YLR218C	COA4
all_queries_30_3	YLR218C	COA4
mitochondria and respiration	YLR218C	COA4
mitochondria and respiration_GO_30_1	YLR218C	COA4
mitochondrial envelope	YLR218C	COA4
mitochondrial envelope_GO_30_2	YLR218C	COA4
mitochondrion	YLR218C	COA4
mitochondrion organization	YLR218C	COA4
mitochondrion organization_GO_30_3	YLR218C	COA4
mitochondrion_GO_30_5	YLR218C	COA4
all_queries	YLR219W	MSC3
all_queries_30_27	YLR219W	MSC3
budding	YLR219W	MSC3
budding_GO_30_2	YLR219W	MSC3
cell cycle	YLR219W	MSC3
cell cycle_GO_30_2	YLR219W	MSC3
DNA recombination	YLR219W	MSC3
DNA recombination_GO_30_2	YLR219W	MSC3
meiotic cell cycle	YLR219W	MSC3
meiotic cell cycle_GO_30_2	YLR219W	MSC3
organelle fission	YLR219W	MSC3
organelle fission_GO_30_4	YLR219W	MSC3
all_queries	YLR220W	CCC1
all_queries_30_21	YLR220W	CCC1
cellular ion homeostasis	YLR220W	CCC1
cellular ion homeostasis_GO_30_1	YLR220W	CCC1
endomembrane system	YLR220W	CCC1
endomembrane system_GO_30_13	YLR220W	CCC1
Golgi	YLR220W	CCC1
Golgi and ER	YLR220W	CCC1
Golgi and ER_GO_30_5	YLR220W	CCC1
Golgi apparatus	YLR220W	CCC1
Golgi apparatus_GO_30_1	YLR220W	CCC1
Golgi_GO_30_4	YLR220W	CCC1
ion transport	YLR220W	CCC1
ion transport_GO_30_4	YLR220W	CCC1
transmembrane transporter activity	YLR220W	CCC1
transmembrane transporter activity_GO_30_2	YLR220W	CCC1
vacuole	YLR220W	CCC1
vacuole_GO_30_3	YLR220W	CCC1
vacuoles	YLR220W	CCC1
vacuoles_GO_30_7	YLR220W	CCC1
all_queries	YLR221C	RSA3
all_queries_30_62	YLR221C	RSA3
nucleolus	YLR221C	RSA3
nucleolus_GO_30_1	YLR221C	RSA3
organelle assembly	YLR221C	RSA3
organelle assembly_GO_30_2	YLR221C	RSA3
ribosomes and translation	YLR221C	RSA3
ribosomes and translation_GO_30_8	YLR221C	RSA3
